Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Fz (uV),P4 (uV),O1 (uV),O2 (uV),Ref (uV),AccX (mg),AccY (mg),AccZ (mg),Event A,Event B
,2705,12,-45,50,-34,-222,,,,,,,,,,,,,,,,,
,-3016,-30,-504,-1082,-2061,-3528,,,,,,,,,,,,9,,,,,
,-398,30,-1774,-5218,-8342,-15053,,,,,,,,,,,,-6,,,,,
,1617,-11,-388,-1499,-2249,-4323,,,,,,,,,,,,4,,,,,
,-1591,31,19,-131,-75,-81,,,,,,,,,,,,7,,,,,
,173,-31,406,1272,2097,3274,,,,,,,,,,,,2,,,,,
,-294,1,1744,5413,8417,15214,,,,,,,,,,,,-1,,,,,
,168,-1,449,1424,2229,4536,,,,,,,,,,,,-8,,,,,
,81,-21,62,-115,18,171,,,,,,,,,,,,3,,,,,
,7326,6,-443,-1373,-2056,-3393,,,,,,,,,,,,-11,,,,,
,-3917,14,-1834,-5190,-8412,-15473,,,,,,,,,,,,4,,,,,
,-3627,-21,-490,-1240,-2298,-4625,,,,,,,,,,,,5,,,,,
,113,,14,24,48,139,,,,,,,,,,,,-15,,,,,
,755,20,513,1137,2114,3669,,,,,,,,,,,,13,,,,,
,-727,3,1817,5125,8413,15318,,,,,,,,,,,,2,,,,,
,118,-15,397,1454,2188,4175,,,,,,,,,,,,-12,,,,,
,-185,-6,-40,135,-60,-169,,,,,,,,,,,,7,,,,,
,-44,21,-460,-1192,-1962,-3214,,,,,,,,,,,,2,,,,,
,108,-1,-1723,-5336,-8395,-15084,,,,,,,,,,,,1,,,,,
,714,-20,-410,-1515,-2289,-4439,,,,,,,,,,,,-5,,,,,
,3167,1,-39,6,-17,-243,,,,,,,,,,,,-8,,,,,
,-3914,-5,394,1375,2013,3278,,,,,,,,,,,,13,,,,,
,-120,24,1806,5295,8488,15447,,,,,,,,,,,,-8,,,,,
,643,-19,507,1320,2272,4630,,,,,,,,,,,,5,,,,,
,-644,17,13,-118,-33,73,,,,,,,,,,,,5,,,,,
,119,,-488,-1204,-2014,-3590,,,,,,,,,,,,-5,,,,,
,-159,-18,-1856,-5125,-8506,-15515,,,,,,,,,,,,-7,,,,,
,141,-11,-441,-1341,-2227,-4368,,,,,,,,,,,,3,,,,,
,-122,,53,-95,27,180,,,,,,,,,,,,4,,,,,
,-12,-1,505,1114,2083,3583,,,,,,,,,,,,7,,,,,
,-64,11,1755,5227,8401,15028,,,,,,,,,,,,7,,,,,
,336,-12,386,1573,2147,4239,,,,,,,,,,,,-5,,,,,
,-78,13,-7,95,58,165,,,,,,,,,,,,-3,,,,,
,-93,,-400,-1360,-1984,-3197,,,,,,,,,,,,-5,,,,,
,270,2,-1766,-5375,-8446,-15227,,,,,,,,,,,,1,,,,,
,-281,-2,-471,-1389,-2287,-4730,,,,,,,,,,,,-3,,,,,
,12,-10,-54,143,-39,-133,,,,,,,,,,,,-4,,,,,
,5723,-1,457,1314,2126,3586,,,,,,,,,,,,4,,,,,
,-3906,,1849,5143,8464,15467,,,,,,,,,,,,9,,,,,
,-623,1,494,1306,2172,4486,,,,,,,,,,,,2,,,,,
,1810,11,-33,11,10,-194,,,,,,,,,,,,-10,,,,,
,-1202,-1,-529,-1136,-2073,-3583,,,,,,,,,,,,3,,,,,
,-1200,30,-1784,-5166,-8403,-15200,,,,,,,,,,,,-7,,,,,
,-524,-29,-381,-1492,-2223,-4281,,,,,,,,,,,,5,,,,,
,-86,-12,25,-111,2,165,,,,,,,,,,,,-4,,,,,
,-49,2,418,1225,2025,3144,,,,,,,,,,,,4,,,,,
,2632,-2,1744,5362,8390,15096,,,,,,,,,,,,-4,,,,,
,-2619,21,445,1519,2300,4610,,,,,,,,,,,,3,,,,,
,85,-9,41,-107,10,150,,,,,,,,,,,,-9,,,,,
,2407,-12,-414,-1366,-2057,-3298,,,,,,,,,,,,6,,,,,
,-2444,13,-1810,-5230,-8442,-15478,,,,,,,,,,,,1,,,,,
,4089,-12,-505,-1291,-2301,-4647,,,,,,,,,,,,-1,,,,,
,-3920,6,-20,96,52,71,,,,,,,,,,,,-3,,,,,
,-275,-7,500,1144,2098,3640,,,,,,,,,,,,5,,,,,
,764,11,1842,5109,8441,15418,,,,,,,,,,,,3,,,,,
,-641,-11,430,1414,2170,4193,,,,,,,,,,,,,,,,,
,-51,11,-68,124,-46,-169,,,,,,,,,,,,6,,,,,
,1529,-11,-474,-1162,-1992,-3342,,,,,,,,,,,,-24,,,,,
,-1604,-1,-1748,-5335,-8387,-15061,,,,,,,,,,,,1,,,,,
,467,-4,-381,-1511,-2291,-4340,,,,,,,,,,,,6,,,,,
,-284,-15,-28,-3,-14,-227,,,,,,,,,,,,14,,,,,
,4514,20,384,1368,2053,3280,,,,,,,,,,,,-6,,,,,
,-3928,,1801,5328,8473,15324,,,,,,,,,,,,-2,,,,,
,-800,,495,1337,2246,4631,,,,,,,,,,,,-5,,,,,
,298,-1,44,-110,-5,134,,,,,,,,,,,,5,,,,,
,783,,-481,-1271,-2055,-3561,,,,,,,,,,,,-2,,,,,
,-439,4,-1849,-5146,-8513,-15551,,,,,,,,,,,,2,,,,,
,-524,,-469,-1261,-2181,-4361,,,,,,,,,,,,-1,,,,,
,-1,-1,49,-92,36,166,,,,,,,,,,,,11,,,,,
,3473,-2,503,1096,2063,3574,,,,,,,,,,,,4,,,,,
,-3602,-20,1778,5234,8445,15150,,,,,,,,,,,,-9,,,,,
,168,,389,1520,2130,4143,,,,,,,,,,,,,,,,,
,-84,21,-19,118,36,71,,,,,,,,,,,,-2,,,,,
,54,-2,-402,-1322,-1984,-3144,,,,,,,,,,,,2,,,,,
,-133,,-1752,-5355,-8423,-15153,,,,,,,,,,,,3,,,,,
,-1,-18,-468,-1462,-2315,-4736,,,,,,,,,,,,-8,,,,,
,112,-2,-74,100,-54,-201,,,,,,,,,,,,-2,,,,,
,3615,-10,444,1370,2127,3547,,,,,,,,,,,,2,,,,,
,-2978,13,1841,5149,8474,15486,,,,,,,,,,,,-2,,,,,
,11062,4,514,1322,2209,4555,,,,,,,,,,,,6,,,,,
,-3881,-18,-19,-55,-23,-169,,,,,,,,,,,,9,,,,,
,-3905,3,-521,-1135,-2079,-3623,,,,,,,,,,,,-5,,,,,
,-3541,9,-1811,-5106,-8404,-15251,,,,,,,,,,,,2,,,,,
,-442,-10,-392,-1457,-2217,-4262,,,,,,,,,,,,-7,,,,,
,-88,13,54,-116,15,119,,,,,,,,,,,,-10,,,,,
,3839,3,427,1178,2068,3378,,,,,,,,,,,,-2,,,,,
,-3086,-4,1728,5318,8349,14972,,,,,,,,,,,,6,,,,,
,-581,-2,440,1546,2258,4496,,,,,,,,,,,,1,,,,,
,-142,1,24,-63,21,185,,,,,,,,,,,,4,,,,,
,297,,-407,-1353,-2022,-3248,,,,,,,,,,,,10,,,,,
,-150,,-1801,-5293,-8422,-15397,,,,,,,,,,,,-2,,,,,
,-43,,-496,-1307,-2324,-4725,,,,,,,,,,,,-15,,,,,
,6,,-34,152,30,32,,,,,,,,,,,,-4,,,,,
,37,-11,507,1138,2102,3620,,,,,,,,,,,,15,,,,,
,-67,11,1853,5140,8454,15448,,,,,,,,,,,,4,,,,,
,6622,-11,434,1353,2177,4282,,,,,,,,,,,,5,,,,,
,-3896,10,-56,77,-68,-267,,,,,,,,,,,,-3,,,,,
,2064,-11,-498,-1071,-1976,-3297,,,,,,,,,,,,-2,,,,,
,-3904,12,-1762,-5312,-8395,-15118,,,,,,,,,,,,-10,,,,,
,-779,2,-392,-1522,-2262,-4344,,,,,,,,,,,,3,,,,,
,4386,-14,4,-53,-20,-119,,,,,,,,,,,,15,,,,,
,-3874,13,400,1318,2021,3181,,,,,,,,,,,,-9,,,,,
,988,-12,1759,5388,8451,15287,,,,,,,,,,,,-8,,,,,
,-1442,17,493,1359,2252,4657,,,,,,,,,,,,,,,,,
,-90,-5,64,-111,11,171,,,,,,,,,,,,3,,,,,
,2475,-12,-477,-1316,-2034,-3525,,,,,,,,,,,,10,,,,,
,-2603,12,-1853,-5142,-8454,-15491,,,,,,,,,,,,-1,,,,,
,135,-1,-480,-1234,-2254,-4529,,,,,,,,,,,,-7,,,,,
,-92,,31,-85,5,156,,,,,,,,,,,,-13,,,,,
,-77,-11,522,1120,2080,3643,,,,,,,,,,,,9,,,,,
,182,-1,1787,5169,8430,15205,,,,,,,,,,,,6,,,,,
,4874,,395,1517,2164,4206,,,,,,,,,,,,,,,,,
,-3901,-13,-31,129,-19,-99,,,,,,,,,,,,5,,,,,
,-690,14,-420,-1270,-1940,-3112,,,,,,,,,,,,-6,,,,,
,104,,-1746,-5367,-8433,-15169,,,,,,,,,,,,-1,,,,,
,-433,-21,-440,-1483,-2295,-4593,,,,,,,,,,,,-1,,,,,
,83,21,-57,89,-41,-223,,,,,,,,,,,,-8,,,,,
,581,-1,424,1404,2126,3456,,,,,,,,,,,,11,,,,,
,856,-21,1833,5173,8469,15467,,,,,,,,,,,,-10,,,,,
,-1315,8,499,1299,2201,4563,,,,,,,,,,,,-8,,,,,
,-368,15,1,-71,-38,-114,,,,,,,,,,,,14,,,,,
,361,4,-505,-1184,-2060,-3606,,,,,,,,,,,,2,,,,,
,-254,-22,-1840,-5082,-8411,-15268,,,,,,,,,,,,-5,,,,,
,635,18,-414,-1429,-2248,-4338,,,,,,,,,,,,-1,,,,,
,-605,,63,-108,17,142,,,,,,,,,,,,3,,,,,
,498,-2,450,1145,2086,3434,,,,,,,,,,,,4,,,,,
,-493,-17,1741,5301,8357,14982,,,,,,,,,,,,-9,,,,,
,-36,17,407,1575,2227,4379,,,,,,,,,,,,-8,,,,,
,4324,-1,31,-11,90,263,,,,,,,,,,,,2,,,,,
,-3882,-1,-388,-1350,-2043,-3250,,,,,,,,,,,,6,,,,,
,-382,1,-1795,-5333,-8450,-15325,,,,,,,,,,,,-1,,,,,
,-74,-18,-499,-1334,-2284,-4713,,,,,,,,,,,,1,,,,,
,59,-11,-37,149,-34,-131,,,,,,,,,,,,17,,,,,
,163,,479,1198,2141,3683,,,,,,,,,,,,-4,,,,,
,-199,10,1850,5124,8440,15424,,,,,,,,,,,,-13,,,,,
,89,,443,1343,2186,4374,,,,,,,,,,,,3,,,,,
,6397,2,-56,44,-58,-272,,,,,,,,,,,,-2,,,,,
,-3883,1,-473,-1071,-2030,-3462,,,,,,,,,,,,-1,,,,,
,-1968,2,-1771,-5235,-8346,-15028,,,,,,,,,,,,11,,,,,
,-688,-15,-395,-1540,-2261,-4362,,,,,,,,,,,,-9,,,,,
,-103,,17,-73,4,18,,,,,,,,,,,,7,,,,,
,985,11,396,1262,2015,3179,,,,,,,,,,,,7,,,,,
,-775,-13,1758,5396,8428,15196,,,,,,,,,,,,-12,,,,,
,-4,2,468,1429,2265,4597,,,,,,,,,,,,-4,,,,,
,24,1,56,-121,19,199,,,,,,,,,,,,-3,,,,,
,-121,10,-439,-1346,-2055,-3410,,,,,,,,,,,,-3,,,,,
,213,-12,-1856,-5212,-8474,-15589,,,,,,,,,,,,-4,,,,,
,1566,19,-478,-1220,-2272,-4582,,,,,,,,,,,,12,,,,,
,-1859,-1,23,25,69,219,,,,,,,,,,,,1,,,,,
,531,-6,502,1099,2097,3648,,,,,,,,,,,,,,,,,
,74,1,1815,5132,8431,15332,,,,,,,,,,,,3,,,,,
,-446,-2,408,1451,2119,4075,,,,,,,,,,,,4,,,,,
,23,-9,-57,182,8,-80,,,,,,,,,,,,-2,,,,,
,2093,9,-452,-1236,-1993,-3250,,,,,,,,,,,,1,,,,,
,-2224,-12,-1723,-5328,-8375,-15036,,,,,,,,,,,,-2,,,,,
,143,2,-418,-1511,-2285,-4483,,,,,,,,,,,,-17,,,,,
,-92,1,-51,28,-54,-293,,,,,,,,,,,,15,,,,,
,42,8,396,1393,2084,3410,,,,,,,,,,,,3,,,,,
,468,-8,1821,5263,8491,15461,,,,,,,,,,,,-5,,,,,
,-458,,520,1291,2182,4531,,,,,,,,,,,,-3,,,,,
,-32,-2,7,-91,-2,48,,,,,,,,,,,,-3,,,,,
,192,12,-500,-1210,-2043,-3638,,,,,,,,,,,,16,,,,,
,14234,,-1839,-5096,-8467,-15451,,,,,,,,,,,,-6,,,,,
,-3875,-10,-430,-1352,-2186,-4263,,,,,,,,,,,,1,,,,,
,-3915,,70,-103,10,194,,,,,,,,,,,,4,,,,,
,-3886,-2,456,1103,2021,3441,,,,,,,,,,,,-12,,,,,
,-2888,12,1742,5236,8414,14997,,,,,,,,,,,,4,,,,,
,90,-1,396,1606,2213,4362,,,,,,,,,,,,-9,,,,,
,9896,-1,25,29,28,125,,,,,,,,,,,,,,,,,
,-3850,-1,-402,-1367,-2011,-3220,,,,,,,,,,,,7,,,,,
,-3908,,-1776,-5350,-8448,-15217,,,,,,,,,,,,-2,,,,,
,4670,-15,-488,-1347,-2295,-4743,,,,,,,,,,,,-1,,,,,
,-3925,7,-43,157,-9,-130,,,,,,,,,,,,-4,,,,,
,-2245,-20,464,1254,2135,3618,,,,,,,,,,,,,,,,,
,-116,-3,1856,5128,8454,15450,,,,,,,,,,,,10,,,,,
,-407,8,478,1343,2223,4551,,,,,,,,,,,,12,,,,,
,330,-6,-56,-9,-49,-273,,,,,,,,,,,,-4,,,,,
,-330,22,-498,-1131,-2092,-3641,,,,,,,,,,,,5,,,,,
,-153,-21,-1787,-5162,-8349,-15092,,,,,,,,,,,,-8,,,,,
,2509,,-401,-1493,-2240,-4255,,,,,,,,,,,,-3,,,,,
,2932,,22,-119,-55,,,,,,,,,,,,,2,,,,,
,-3889,2,407,1260,2100,3272,,,,,,,,,,,,-4,,,,,
,-1545,18,1754,5367,8383,15118,,,,,,,,,,,,-3,,,,,
,-92,-20,460,1467,2235,4540,,,,,,,,,,,,-2,,,,,
,87,,59,-106,31,182,,,,,,,,,,,,9,,,,,
,16486,21,-427,-1369,-2060,-3385,,,,,,,,,,,,-16,,,,,
,-3909,1,-1830,-5209,-8413,-15436,,,,,,,,,,,,-2,,,,,
,-3847,-7,-496,-1256,-2301,-4639,,,,,,,,,,,,6,,,,,
,-3905,-24,-14,57,48,127,,,,,,,,,,,,,,,,,
,-3931,11,520,1161,2128,3649,,,,,,,,,,,,3,,,,,
,224,-13,1828,5094,8391,15329,,,,,,,,,,,,1,,,,,
,-1136,10,415,1439,2190,4231,,,,,,,,,,,,11,,,,,
,25,-11,-52,129,-71,-185,,,,,,,,,,,,-11,,,,,
,1853,13,-456,-1194,-1989,-3346,,,,,,,,,,,,1,,,,,
,9650,13,-1731,-5308,-8356,-14990,,,,,,,,,,,,-5,,,,,
,-3884,-14,-413,-1533,-2321,-4456,,,,,,,,,,,,3,,,,,
,-3914,,-36,12,28,-203,,,,,,,,,,,,8,,,,,
,-3076,-10,402,1372,2025,3279,,,,,,,,,,,,-8,,,,,
,5652,10,1795,5318,8518,15441,,,,,,,,,,,,-3,,,,,
,-3884,-1,497,1307,2216,4617,,,,,,,,,,,,,,,,,
,526,-8,40,-118,-13,104,,,,,,,,,,,,10,,,,,
,-2882,-2,-490,-1258,-2066,-3681,,,,,,,,,,,,1,,,,,
,10422,12,-1855,-5107,-8479,-15431,,,,,,,,,,,,,,,,,
,-3853,-11,-445,-1281,-2196,-4367,,,,,,,,,,,,-1,,,,,
,-3927,10,55,-74,42,207,,,,,,,,,,,,4,,,,,
,-354,,498,1084,2039,3527,,,,,,,,,,,,2,,,,,
,-1990,16,1760,5208,8412,15054,,,,,,,,,,,,-10,,,,,
,-382,-26,377,1549,2159,4237,,,,,,,,,,,,-10,,,,,
,116,12,-12,106,42,118,,,,,,,,,,,,9,,,,,
,-10,-12,-394,-1341,-1989,-3194,,,,,,,,,,,,4,,,,,
,-61,-1,-1740,-5353,-8420,-15169,,,,,,,,,,,,-1,,,,,
,1798,1,-471,-1416,-2307,-4705,,,,,,,,,,,,-5,,,,,
,-1764,9,-69,108,-60,-210,,,,,,,,,,,,3,,,,,
,2123,-8,439,1344,2149,3582,,,,,,,,,,,,-9,,,,,
,-1752,33,1847,5124,8453,15428,,,,,,,,,,,,11,,,,,
,-80,-34,500,1320,2205,4592,,,,,,,,,,,,11,,,,,
,1367,-1,-25,-25,-35,-250,,,,,,,,,,,,-1,,,,,
,-1670,,-506,-1105,-2043,-3550,,,,,,,,,,,,-7,,,,,
,110,11,-1823,-5121,-8376,-15165,,,,,,,,,,,,2,,,,,
,131,1,-403,-1513,-2262,-4348,,,,,,,,,,,,-5,,,,,
,-265,-11,42,-124,-16,116,,,,,,,,,,,,2,,,,,
,721,-1,426,1212,2076,3309,,,,,,,,,,,,-4,,,,,
,-751,-21,1748,5345,8370,15062,,,,,,,,,,,,7,,,,,
,194,1,438,1529,2217,4432,,,,,,,,,,,,-6,,,,,
,-44,21,48,-82,56,217,,,,,,,,,,,,-3,,,,,
,1294,-1,-399,-1355,-2006,-3242,,,,,,,,,,,,14,,,,,
,-1216,-11,-1820,-5279,-8452,-15475,,,,,,,,,,,,-8,,,,,
,-260,-11,-504,-1265,-2289,-4653,,,,,,,,,,,,-5,,,,,
,237,21,-17,121,,,,,,,,,,,,,,5,,,,,
,11,-20,510,1132,2118,3661,,,,,,,,,,,,,,,,,
,5267,-1,1830,5100,8427,15406,,,,,,,,,,,,-11,,,,,
,-3907,2,427,1421,2227,4314,,,,,,,,,,,,6,,,,,
,-1432,21,-62,97,-80,-233,,,,,,,,,,,,-2,,,,,
,-115,,-470,-1117,-1974,-3341,,,,,,,,,,,,5,,,,,
,-52,,-1749,-5319,-8404,-15095,,,,,,,,,,,,7,,,,,
,54,-20,-406,-1521,-2254,-4322,,,,,,,,,,,,4,,,,,
,188,19,-13,-44,-18,-165,,,,,,,,,,,,1,,,,,
,450,-20,396,1339,2021,3244,,,,,,,,,,,,-1,,,,,
,-678,1,1780,5365,8469,15306,,,,,,,,,,,,-8,,,,,
,5487,4,488,1326,2213,4565,,,,,,,,,,,,4,,,,,
,-3890,-4,56,-91,10,190,,,,,,,,,,,,-11,,,,,
,-1486,,-477,-1275,-2000,-3482,,,,,,,,,,,,-1,,,,,
,20,-12,-1849,-5174,-8536,-15629,,,,,,,,,,,,3,,,,,
,-14,10,-472,-1240,-2207,-4409,,,,,,,,,,,,-1,,,,,
,-81,-11,42,-50,36,247,,,,,,,,,,,,,,,,,
,-8,13,519,1083,2046,3537,,,,,,,,,,,,6,,,,,
,-46,5,1782,5185,8433,15158,,,,,,,,,,,,-6,,,,,
,31,-16,383,1516,2154,4152,,,,,,,,,,,,-3,,,,,
,142,10,-17,152,52,83,,,,,,,,,,,,13,,,,,
,11263,-11,-416,-1337,-2016,-3222,,,,,,,,,,,,-13,,,,,
,-3781,17,-1747,-5357,-8421,-15128,,,,,,,,,,,,-2,,,,,
,-3914,-17,-450,-1415,-2210,-4540,,,,,,,,,,,,12,,,,,
,-3702,,-59,68,-98,-297,,,,,,,,,,,,6,,,,,
,-5,1,415,1342,2059,3412,,,,,,,,,,,,-9,,,,,
,9312,11,1844,5201,8521,15538,,,,,,,,,,,,5,,,,,
,-3914,-1,496,1327,2220,4610,,,,,,,,,,,,-2,,,,,
,-2836,1,-4,-91,-41,-147,,,,,,,,,,,,3,,,,,
,-2081,2,-519,-1159,-2090,-3652,,,,,,,,,,,,-2,,,,,
,-415,2,-1822,-5080,-8362,-15248,,,,,,,,,,,,,,,,,
,11,-16,-398,-1463,-2237,-4313,,,,,,,,,,,,13,,,,,
,-54,1,42,-114,4,145,,,,,,,,,,,,-17,,,,,
,-49,9,444,1172,2058,3389,,,,,,,,,,,,-4,,,,,
,-5,-10,1738,5299,8338,14957,,,,,,,,,,,,6,,,,,
,584,11,428,1594,2248,4440,,,,,,,,,,,,2,,,,,
,-357,2,39,-52,57,240,,,,,,,,,,,,,,,,,
,-186,1,-400,-1374,-2029,-3259,,,,,,,,,,,,-13,,,,,
,46,-13,-1802,-5274,-8387,-15307,,,,,,,,,,,,5,,,,,
,-86,,-492,-1335,-2347,-4769,,,,,,,,,,,,-2,,,,,
,-90,11,-31,150,-13,-82,,,,,,,,,,,,-8,,,,,
,81,-11,479,1186,2133,3693,,,,,,,,,,,,-5,,,,,
,31,-1,1848,5117,8433,15426,,,,,,,,,,,,7,,,,,
,108,,451,1355,2217,4384,,,,,,,,,,,,-11,,,,,
,1212,12,-64,38,-87,-340,,,,,,,,,,,,3,,,,,
,-1429,,-481,-1066,-1996,-3362,,,,,,,,,,,,14,,,,,
,150,-11,-1764,-5293,-8391,-15100,,,,,,,,,,,,4,,,,,
,-13,10,-378,-1506,-2248,-4319,,,,,,,,,,,,-6,,,,,
,1273,-10,1,-74,-36,-95,,,,,,,,,,,,12,,,,,
,-1352,1,389,1315,2045,3207,,,,,,,,,,,,3,,,,,
,97,-1,1759,5393,8478,15287,,,,,,,,,,,,-13,,,,,
,34,,481,1369,2240,4583,,,,,,,,,,,,3,,,,,
,67,-21,43,-98,14,205,,,,,,,,,,,,-3,,,,,
,12209,4,-447,-1336,-2049,-3458,,,,,,,,,,,,-2,,,,,
,-3911,29,-1843,-5181,-8472,-15547,,,,,,,,,,,,10,,,,,
,-3948,-16,-490,-1221,-2256,-4516,,,,,,,,,,,,5,,,,,
,-2843,-17,24,-37,12,136,,,,,,,,,,,,-10,,,,,
,-1640,7,539,1104,2094,3627,,,,,,,,,,,,-10,,,,,
,-40,-8,1777,5157,8435,15281,,,,,,,,,,,,6,,,,,
,4372,18,399,1488,2141,4161,,,,,,,,,,,,8,,,,,
,-3906,5,-29,152,16,-70,,,,,,,,,,,,-4,,,,,
,84,-1,-441,-1255,-1970,-3155,,,,,,,,,,,,-4,,,,,
,-222,-1,-1737,-5378,-8450,-15202,,,,,,,,,,,,5,,,,,
,-267,,-432,-1475,-2268,-4522,,,,,,,,,,,,10,,,,,
,35,,-35,83,1,-165,,,,,,,,,,,,-8,,,,,
,-192,1,415,1366,2057,3360,,,,,,,,,,,,-6,,,,,
,115,1,1809,5220,8480,15445,,,,,,,,,,,,-5,,,,,
,44,-21,498,1297,2201,4547,,,,,,,,,,,,4,,,,,
,-24,18,-4,-90,-5,-1,,,,,,,,,,,,3,,,,,
,10338,-18,-517,-1200,-2047,-3642,,,,,,,,,,,,6,,,,,
,-3890,,-1816,-5069,-8449,-15342,,,,,,,,,,,,6,,,,,
,-3913,-11,-417,-1369,-2208,-4273,,,,,,,,,,,,-5,,,,,
,-2578,,37,-136,-17,125,,,,,,,,,,,,-7,,,,,
,-84,11,482,1109,2080,3432,,,,,,,,,,,,,,,,,
,6424,-13,1747,5296,8421,15048,,,,,,,,,,,,3,,,,,
,-3810,,412,1608,2201,4338,,,,,,,,,,,,-6,,,,,
,-2412,12,26,-1,53,230,,,,,,,,,,,,10,,,,,
,-94,-8,-413,-1382,-2057,-3323,,,,,,,,,,,,,,,,,
,-133,-2,-1777,-5321,-8418,-15254,,,,,,,,,,,,-6,,,,,
,18410,-2,-484,-1346,-2283,-4698,,,,,,,,,,,,9,,,,,
,-3911,14,-61,153,-53,-148,,,,,,,,,,,,-5,,,,,
,-3891,-2,473,1238,2154,3651,,,,,,,,,,,,-5,,,,,
,-3929,-10,1860,5132,8464,15491,,,,,,,,,,,,-3,,,,,
,-3900,,457,1306,2165,4380,,,,,,,,,,,,10,,,,,
,-2501,,-58,45,-26,-217,,,,,,,,,,,,2,,,,,
,-332,11,-497,-1100,-2078,-3540,,,,,,,,,,,,-8,,,,,
,1775,,-1770,-5223,-8370,-15097,,,,,,,,,,,,-8,,,,,
,-626,-16,-377,-1511,-2250,-4305,,,,,,,,,,,,5,,,,,
,-961,15,17,-95,-1,65,,,,,,,,,,,,5,,,,,
,146,-11,399,1272,2065,3226,,,,,,,,,,,,-2,,,,,
,-161,11,1740,5384,8402,15123,,,,,,,,,,,,-5,,,,,
,-12,-11,465,1455,2239,4530,,,,,,,,,,,,-8,,,,,
,-65,13,66,-103,45,206,,,,,,,,,,,,7,,,,,
,115,,-435,-1358,-2073,-3395,,,,,,,,,,,,,,,,,
,-138,-13,-1850,-5203,-8437,-15490,,,,,,,,,,,,5,,,,,
,335,1,-485,-1251,-2285,-4592,,,,,,,,,,,,-6,,,,,
,6384,20,21,31,41,155,,,,,,,,,,,,1,,,,,
,500,-12,510,1112,2084,3620,,,,,,,,,,,,2,,,,,
,-3882,-7,1812,5138,8455,15350,,,,,,,,,,,,11,,,,,
,3953,12,400,1447,2175,4149,,,,,,,,,,,,-3,,,,,
,-3910,-14,-34,150,-41,-77,,,,,,,,,,,,-6,,,,,
,-3224,,-454,-1198,-1975,-3283,,,,,,,,,,,,2,,,,,
,-109,1,-1744,-5369,-8424,-15122,,,,,,,,,,,,2,,,,,
,108,,-420,-1492,-2276,-4383,,,,,,,,,,,,8,,,,,
,11288,,-46,11,-47,-326,,,,,,,,,,,,2,,,,,
,-3895,,400,1372,2057,3336,,,,,,,,,,,,-8,,,,,
,-3933,-20,1810,5276,8491,15431,,,,,,,,,,,,-4,,,,,
,5674,19,513,1329,2244,4638,,,,,,,,,,,,5,,,,,
,-3856,-21,27,-105,-34,67,,,,,,,,,,,,-5,,,,,
,-3899,-1,-501,-1239,-2077,-3685,,,,,,,,,,,,-2,,,,,
,-1475,23,-1868,-5092,-8429,-15388,,,,,,,,,,,,5,,,,,
,8718,1,-415,-1329,-2212,-4341,,,,,,,,,,,,-4,,,,,
,-3793,,55,-123,20,124,,,,,,,,,,,,-2,,,,,
,-3876,3,491,1125,2093,3600,,,,,,,,,,,,7,,,,,
,-914,-4,1748,5239,8391,15025,,,,,,,,,,,,1,,,,,
,-249,1,392,1572,2163,4266,,,,,,,,,,,,-2,,,,,
,9181,-21,-2,56,39,80,,,,,,,,,,,,-6,,,,,
,-3808,2,-400,-1346,-1987,-3181,,,,,,,,,,,,4,,,,,
,-3334,18,-1754,-5346,-8436,-15174,,,,,,,,,,,,-2,,,,,
,-1900,-2,-475,-1382,-2300,-4685,,,,,,,,,,,,-1,,,,,
,2404,-17,-61,132,-50,-216,,,,,,,,,,,,4,,,,,
,-2373,-1,445,1278,2143,3546,,,,,,,,,,,,-2,,,,,
,2155,,1850,5152,8476,15494,,,,,,,,,,,,6,,,,,
,-2234,-11,475,1309,2180,4506,,,,,,,,,,,,5,,,,,
,126,-2,-30,5,5,-187,,,,,,,,,,,,3,,,,,
,4988,19,-508,-1130,-2112,-3647,,,,,,,,,,,,-13,,,,,
,-3877,11,-1787,-5151,-8387,-15120,,,,,,,,,,,,2,,,,,
,-897,-17,-386,-1475,-2201,-4252,,,,,,,,,,,,-6,,,,,
,-259,-10,32,-150,-34,38,,,,,,,,,,,,3,,,,,
,116,,428,1244,2074,3258,,,,,,,,,,,,5,,,,,
,-231,9,1741,5380,8395,15123,,,,,,,,,,,,7,,,,,
,83,-9,445,1480,2255,4510,,,,,,,,,,,,-10,,,,,
,9186,11,44,-103,31,201,,,,,,,,,,,,2,,,,,
,-3919,7,-424,-1368,-2069,-3335,,,,,,,,,,,,5,,,,,
,-3910,-7,-1810,-5216,-8386,-15407,,,,,,,,,,,,2,,,,,
,-1451,-1,-485,-1260,-2318,-4691,,,,,,,,,,,,-2,,,,,
,161,,-30,84,2,66,,,,,,,,,,,,3,,,,,
,4134,-10,494,1123,2114,3660,,,,,,,,,,,,-2,,,,,
,1097,10,1843,5119,8442,15411,,,,,,,,,,,,2,,,,,
,-3914,1,408,1415,2161,4173,,,,,,,,,,,,3,,,,,
,402,-11,-45,116,-15,-156,,,,,,,,,,,,-3,,,,,
,2410,8,-468,-1158,-1994,-3352,,,,,,,,,,,,1,,,,,
,-3892,2,-1746,-5319,-8400,-15073,,,,,,,,,,,,2,,,,,
