Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Disabled (uV),F3 (uV),Fz (uV),F4 (uV),Disabled (uV),C3 (uV),Cz (uV),C4 (uV),Disabled (uV),P3 (uV),Pz (uV),P4 (uV),Disabled (uV),Disabled (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,500,,-657,,-619,-646,-757,,-648,-728,,,-783,-816,-911,,,-10,,,,,
,-542,,-3939,,-2972,-3547,-4728,,-2518,-3014,,,-3425,-3439,-3772,,,,,,,,
,422,-1,-1980,,-1044,-1412,-2335,,-614,-771,,,-1164,-1165,-1409,,,1,,,,,
,849,1,-132,,15,-142,-374,,80,15,,,-105,-132,-224,,,-5,,,,,
,-1373,,635,,663,740,699,,592,789,,,680,767,730,,,-5,,,,,
,234,-21,3766,,2854,3610,4638,,2450,2981,,,3516,3482,3785,,,-3,,,,,
,388,1,2005,,1019,1394,2417,,664,723,,,1318,1215,1296,,,10,,,,,
,611,19,242,,113,102,378,,60,28,,,176,92,110,,,5,,,,,
,-669,-22,-648,,-558,-820,-840,,-548,-712,,,-895,-911,-881,,,,,,,,
,-645,3,-4007,,-2997,-3671,-4830,,-2527,-2985,,,-3574,-3520,-3853,,,-8,,,,,
,208,,-1966,,-1084,-1343,-2435,,-668,-775,,,-1042,-1085,-1295,,,6,,,,,
,692,21,-388,,-166,-142,-370,,-73,-40,,,-15,-13,-45,,,1,,,,,
,-317,-3,1076,,916,994,1020,,784,778,,,643,738,810,,,-2,,,,,
,-673,-29,3822,,2947,3463,4669,,2584,2950,,,3557,3455,3914,,,3,,,,,
,3226,,1799,,946,1289,2355,,604,752,,,1195,1149,1331,,,-10,,,,,
,-3401,-2,229,,64,211,470,,-42,-20,,,154,170,174,,,2,,,,,
,200,13,-616,,-660,-674,-693,,-629,-809,,,-676,-718,-748,,,11,,,,,
,186,-3,-3732,,-2841,-3578,-4666,,-2455,-3001,,,-3532,-3400,-3717,,,-1,,,,,
,46,4,-1813,,-1056,-1395,-2226,,-695,-752,,,-1320,-1181,-1211,,,-6,,,,,
,3957,-1,-442,,-221,-231,-569,,-49,-73,,,-63,-110,-179,,,-9,,,,,
,-3794,-11,612,,603,853,797,,541,721,,,760,777,792,,,21,,,,,
,152,,4015,,2928,3699,4810,,2505,2983,,,3658,3513,3808,,,-4,,,,,
,-471,11,1966,,1057,1318,2340,,699,757,,,1319,1198,1391,,,-9,,,,,
,483,-12,307,,203,56,420,,46,69,,,-92,-21,50,,,1,,,,,
,-540,2,-898,,-701,-827,-820,,-644,-742,,,-813,-770,-901,,,8,,,,,
,5267,,-3942,,-2978,-3523,-4757,,-2536,-2950,,,-3532,-3483,-3900,,,4,,,,,
,-3812,-1,-1695,,-926,-1178,-2185,,-664,-723,,,-1407,-1244,-1414,,,-6,,,,,
,-1594,11,-193,,-35,-87,-240,,-56,28,,,-195,-115,-117,,,3,,,,,
,116,-11,606,,744,702,691,,704,765,,,847,789,870,,,-6,,,,,
,3917,,3847,,3048,3611,4662,,2606,3005,,,3599,3473,3810,,,-9,,,,,
,-3530,10,2302,,1277,1620,2537,,800,838,,,1221,1147,1159,,,6,,,,,
,-402,-16,419,,133,224,437,,24,12,,,222,143,260,,,8,,,,,
,689,-9,-902,,-777,-937,-895,,-677,-830,,,-745,-795,-805,,,-19,,,,,
,120,3,-4012,,-3046,-3847,-4821,,-2472,-3012,,,-3444,-3386,-3701,,,5,,,,,
,-766,1,-1853,,-1037,-1474,-2316,,-578,-776,,,-1218,-1184,-1440,,,11,,,,,
,-210,-12,-492,,-213,-210,-433,,-80,-35,,,-260,-177,-189,,,,,,,,
,702,-2,717,,738,903,913,,708,774,,,829,822,830,,,2,,,,,
,-67,14,4044,,3088,3735,4921,,2671,3019,,,3658,3530,3871,,,-6,,,,,
,303,-2,1952,,1107,1298,2379,,727,842,,,1259,1182,1422,,,5,,,,,
,-336,2,429,,150,112,372,,32,19,,,93,43,63,,,4,,,,,
,84,,-535,,-603,-693,-714,,-735,-788,,,-846,-729,-781,,,-1,,,,,
,-120,-13,-3946,,-3084,-3662,-4787,,-2601,-3025,,,-3433,-3369,-3714,,,-14,,,,,
,-164,13,-1926,,-1161,-1494,-2430,,-702,-820,,,-1172,-1168,-1356,,,5,,,,,
,-176,-1,-404,,-160,-345,-484,,-28,-47,,,-197,-116,-26,,,,,,,,
,-1,13,422,,521,656,728,,601,762,,,757,773,762,,,-2,,,,,
,1142,-3,3937,,3002,3742,4823,,2585,3055,,,3612,3494,3694,,,4,,,,,
,-1106,1,2005,,1004,1466,2508,,575,784,,,1082,1150,1398,,,2,,,,,
,869,-11,346,,122,187,475,,-16,14,,,76,105,199,,,5,,,,,
,-528,1,-807,,-710,-907,-855,,-677,-851,,,-723,-755,-781,,,-8,,,,,
,159,-18,-3968,,-3030,-3685,-4813,,-2568,-3038,,,-3536,-3450,-3794,,,-2,,,,,
,-150,,-1761,,-987,-1255,-2263,,-643,-704,,,-1270,-1255,-1466,,,10,,,,,
,770,,-300,,-69,8,-294,,-26,64,,,-185,-162,-238,,,-11,,,,,
,-584,-1,606,,687,727,693,,677,756,,,811,765,725,,,4,,,,,
,146,17,3869,,3078,3550,4740,,2653,2998,,,3576,3474,3878,,,-1,,,,,
,-12,-16,1838,,1150,1479,2432,,710,823,,,1137,1151,1316,,,-11,,,,,
,-474,,498,,224,379,541,,-52,48,,,-56,50,146,,,8,,,,,
,390,17,-590,,-648,-673,-691,,-715,-735,,,-817,-745,-734,,,19,,,,,
,-544,-17,-3979,,-3026,-3708,-4779,,-2547,-3014,,,-3507,-3430,-3756,,,-4,,,,,
,1097,,-2006,,-1035,-1499,-2374,,-604,-786,,,-1118,-1190,-1363,,,-3,,,,,
,-976,-2,-200,,15,-125,-471,,75,-7,,,-28,-99,-157,,,5,,,,,
,641,19,972,,863,1020,950,,821,813,,,798,773,695,,,,,,,,
,-437,-18,4002,,3015,3773,4980,,2562,3020,,,3553,3485,3827,,,-8,,,,,
,1225,,1989,,1022,1357,2480,,606,782,,,1276,1228,1495,,,-2,,,,,
,-1345,-28,166,,115,-35,296,,73,-15,,,104,52,104,,,6,,,,,
,386,28,-678,,-753,-788,-781,,-714,-746,,,-890,-846,-885,,,-3,,,,,
,2335,-10,-3827,,-3006,-3538,-4763,,-2654,-2987,,,-3663,-3514,-3837,,,-7,,,,,
,-581,1,-1880,,-1016,-1248,-2234,,-682,-794,,,-1278,-1195,-1363,,,8,,,,,
,-1770,,-290,,-86,-119,-324,,82,3,,,30,-66,-112,,,-6,,,,,
,468,8,756,,784,712,703,,763,803,,,876,757,747,,,-6,,,,,
,-157,2,3768,,2965,3604,4695,,2494,2970,,,3395,3424,3834,,,6,,,,,
,-509,-11,1797,,932,1366,2398,,577,746,,,1153,1176,1432,,,8,,,,,
,150,11,517,,100,247,513,,4,25,,,249,162,127,,,-14,,,,,
,14,,-693,,-689,-783,-751,,-670,-790,,,-697,-721,-652,,,7,,,,,
,356,-1,-4002,,-2948,-3764,-4766,,-2478,-3011,,,-3606,-3507,-3712,,,10,,,,,
,-803,-32,-2050,,-1222,-1608,-2498,,-697,-814,,,-1179,-1160,-1385,,,-6,,,,,
,-323,6,-390,,-234,-206,-513,,-48,-47,,,-55,-56,-258,,,-4,,,,,
,308,-18,713,,623,795,743,,553,700,,,829,846,747,,,-6,,,,,
,91,1,3835,,2877,3537,4749,,2446,2976,,,3434,3429,3827,,,4,,,,,
,126,34,1701,,928,1155,2276,,674,818,,,1180,1193,1551,,,-3,,,,,
,-191,-37,279,,181,131,392,,129,38,,,224,103,41,,,-8,,,,,
,20,2,-563,,-613,-629,-707,,-646,-782,,,-797,-718,-728,,,8,,,,,
,-213,35,-3828,,-3015,-3467,-4598,,-2648,-3045,,,-3694,-3459,-3665,,,-3,,,,,
,-189,1,-1839,,-1005,-1325,-2235,,-599,-788,,,-1176,-1208,-1567,,,,,,,,
,133,-36,-428,,-103,-319,-545,,19,-53,,,-58,-103,-113,,,9,,,,,
,-78,34,604,,684,719,623,,652,783,,,737,709,632,,,6,,,,,
,402,,4016,,3032,3775,4734,,2579,3018,,,3619,3435,3688,,,,,,,,
,654,-35,2025,,1083,1518,2493,,736,797,,,1388,1260,1422,,,-4,,,,,
,-90,5,433,,264,280,673,,78,78,,,20,84,182,,,2,,,,,
,-287,-21,-795,,-593,-867,-808,,-607,-767,,,-839,-835,-802,,,-13,,,,,
,302,14,-4146,,-3123,-3735,-4914,,-2591,-3026,,,-3530,-3495,-3868,,,-4,,,,,
,-146,-12,-1851,,-1000,-1215,-2257,,-672,-762,,,-1299,-1227,-1520,,,12,,,,,
,-317,4,-307,,-188,-73,-396,,-152,-81,,,-198,-80,-99,,,-4,,,,,
,-17,-6,600,,633,783,838,,565,786,,,665,741,833,,,-3,,,,,
,-285,21,4016,,3035,3567,4798,,2633,3027,,,3665,3524,3941,,,1,,,,,
,628,-4,1968,,1126,1417,2389,,770,832,,,1354,1213,1439,,,11,,,,,
,-485,-12,367,,159,281,432,,-1,38,,,72,102,-4,,,-6,,,,,
,1032,-3,-670,,-725,-676,-711,,-755,-780,,,-881,-766,-769,,,-2,,,,,
,-88,11,-4022,,-3052,-3702,-4791,,-2640,-3070,,,-3653,-3484,-3735,,,-2,,,,,
,-625,4,-1988,,-1071,-1574,-2480,,-610,-827,,,-1172,-1202,-1322,,,7,,,,,
,-298,-1,-393,,-109,-181,-443,,-22,3,,,-194,-131,-103,,,-1,,,,,
,-530,-28,745,,692,933,936,,638,850,,,746,803,824,,,4,,,,,
,423,18,4040,,2963,3786,4922,,2509,3041,,,3513,3445,3793,,,-9,,,,,
,554,-21,1915,,1036,1348,2357,,708,765,,,1278,1192,1353,,,6,,,,,
,1598,17,154,,82,-64,253,,78,-32,,,257,175,279,,,-7,,,,,
,-2137,-16,-736,,-686,-870,-842,,-658,-782,,,-753,-774,-797,,,5,,,,,
,233,-1,-4035,,-3035,-3608,-4828,,-2581,-3016,,,-3594,-3510,-3974,,,,,,,,
,356,17,-2023,,-1149,-1381,-2450,,-745,-804,,,-1173,-1133,-1218,,,-9,,,,,
,-354,2,-307,,-75,-133,-339,,26,12,,,19,-88,-91,,,11,,,,,
,208,-30,655,,789,726,751,,808,782,,,824,785,815,,,-8,,,,,
,19,1,4052,,3038,3620,4734,,2564,3031,,,3549,3499,3846,,,15,,,,,
,-87,8,2231,,1188,1553,2536,,719,807,,,1268,1151,1253,,,-6,,,,,
,1318,-8,597,,284,412,708,,71,65,,,-46,-10,-74,,,2,,,,,
,-752,,-703,,-752,-877,-830,,-684,-806,,,-922,-816,-837,,,-8,,,,,
,777,11,-4162,,-3132,-3916,-4966,,-2595,-3035,,,-3573,-3464,-3745,,,2,,,,,
,-1008,6,-2349,,-1247,-1614,-2592,,-781,-806,,,-1256,-1204,-1447,,,4,,,,,
,-498,-17,-1141,,-446,-431,-804,,-186,-81,,,-59,-85,-222,,,-8,,,,,
,732,10,1217,,1005,1104,1122,,799,766,,,982,820,721,,,5,,,,,
,684,,5186,,3567,4162,5414,,2749,3112,,,3591,3445,3861,,,-2,,,,,
,-755,-23,2301,,1106,1402,2536,,689,834,,,1134,1116,1488,,,-3,,,,,
,-531,8,146,,40,78,293,,91,5,,,306,161,169,,,1,,,,,
,642,4,-214,,-453,-555,-601,,-561,-766,,,-766,-777,-784,,,6,,,,,
,54,-2,-3498,,-2883,-3423,-4480,,-2656,-2999,,,-3844,-3515,-3693,,,-10,,,,,
,395,-20,-1885,,-1057,-1377,-2294,,-669,-752,,,-1283,-1215,-1467,,,3,,,,,
,-486,22,-350,,-80,-264,-425,,-1,-22,,,-160,-88,-24,,,11,,,,,
,-557,-15,716,,762,761,761,,706,810,,,929,818,855,,,12,,,,,
,77,2,4007,,3012,3730,4783,,2540,3020,,,3612,3500,3848,,,-10,,,,,
,228,14,1949,,1078,1573,2566,,640,832,,,1157,1174,1342,,,2,,,,,
,149,-21,353,,120,202,528,,-1,-1,,,92,97,158,,,-3,,,,,
,564,22,-823,,-805,-988,-922,,-694,-821,,,-764,-752,-638,,,-16,,,,,
,-1144,-22,-4312,,-3256,-3887,-4910,,-2646,-3077,,,-3625,-3523,-3890,,,2,,,,,
,400,18,-2048,,-1247,-1422,-2420,,-753,-784,,,-1290,-1156,-1465,,,5,,,,,
,-169,-19,-432,,-274,-165,-483,,-164,-92,,,-43,6,-35,,,,,,,,
,688,-11,522,,564,647,636,,563,680,,,945,834,853,,,5,,,,,
,-558,12,3816,,3044,3545,4727,,2620,3025,,,3637,3458,3760,,,-7,,,,,
,-465,,1908,,1084,1340,2393,,680,785,,,1146,1151,1402,,,-4,,,,,
,634,-1,530,,221,320,579,,53,51,,,74,41,30,,,10,,,,,
,73,-8,-542,,-624,-636,-735,,-664,-750,,,-888,-807,-895,,,6,,,,,
,-507,8,-4082,,-3064,-3707,-4889,,-2589,-3029,,,-3709,-3494,-3866,,,-1,,,,,
,63,-12,-2018,,-1038,-1556,-2452,,-637,-799,,,-1183,-1207,-1479,,,-5,,,,,
,448,13,-457,,-121,-243,-551,,60,5,,,25,-112,-232,,,-3,,,,,
,-254,-13,616,,660,820,705,,704,728,,,967,837,766,,,-7,,,,,
,55,4,4111,,3112,3838,4932,,2582,3019,,,3514,3494,3807,,,16,,,,,
,272,-21,2069,,1109,1383,2406,,722,756,,,1217,1208,1441,,,2,,,,,
,462,22,202,,60,-43,302,,-19,-18,,,89,137,210,,,-7,,,,,
,-781,-2,-860,,-737,-878,-847,,-697,-765,,,-935,-770,-704,,,-5,,,,,
,-881,-22,-4105,,-3002,-3649,-4847,,-2553,-3053,,,-3585,-3496,-3841,,,-13,,,,,
,648,19,-1883,,-1021,-1285,-2306,,-694,-778,,,-1209,-1168,-1461,,,12,,,,,
,-309,-15,-340,,-244,-155,-311,,-89,-17,,,-93,-88,-110,,,,,,,,
,-272,,705,,769,752,846,,696,776,,,925,818,935,,,-1,,,,,
,348,-1,4108,,3130,3746,4867,,2630,3045,,,3638,3494,3877,,,3,,,,,
,412,-2,2278,,1256,1615,2609,,742,845,,,1167,1140,1367,,,3,,,,,
,124,3,699,,290,381,552,,121,31,,,170,92,95,,,,,,,,
,-977,-4,-847,,-776,-852,-903,,-694,-777,,,-739,-751,-729,,,-4,,,,,
,205,2,-4174,,-3142,-3895,-4944,,-2614,-3059,,,-3513,-3463,-3695,,,3,,,,,
,26,1,-2190,,-1252,-1616,-2510,,-730,-859,,,-1228,-1178,-1393,,,-3,,,,,
,513,-1,-359,,-114,-15,-297,,-16,26,,,-188,-109,-193,,,3,,,,,
,-605,-2,916,,791,1056,945,,617,845,,,640,735,761,,,1,,,,,
,230,2,3904,,2998,3667,4781,,2533,3031,,,3547,3448,3815,,,-8,,,,,
,-128,-1,1917,,1029,1266,2351,,713,810,,,1247,1163,1344,,,6,,,,,
,-189,5,263,,134,59,312,,105,1,,,248,121,56,,,1,,,,,
,348,-6,-695,,-656,-705,-783,,-653,-781,,,-771,-707,-710,,,2,,,,,
,-570,1,-3845,,-3035,-3550,-4692,,-2655,-3050,,,-3654,-3408,-3706,,,1,,,,,
,278,1,-1981,,-1161,-1521,-2397,,-689,-894,,,-1229,-1215,-1521,,,2,,,,,
,116,-17,-416,,-143,-339,-535,,14,-55,,,-99,-88,-89,,,1,,,,,
,2614,-1,626,,745,777,729,,695,810,,,848,771,735,,,-4,,,,,
,-2365,16,3838,,2957,3695,4794,,2494,3015,,,3592,3518,3925,,,-3,,,,,
,228,1,2105,,1069,1548,2531,,619,781,,,1167,1157,1431,,,,,,,,
,-436,-18,533,,332,305,542,,150,33,,,172,70,11,,,3,,,,,
,712,17,-856,,-826,-916,-829,,-701,-746,,,-827,-831,-902,,,-18,,,,,
,-744,-17,-4040,,-3061,-3736,-4858,,-2573,-2970,,,-3718,-3541,-3835,,,-2,,,,,
,741,,-1967,,-1097,-1355,-2391,,-659,-790,,,-1274,-1185,-1412,,,19,,,,,
,-891,18,-295,,-117,-21,-328,,-9,-15,,,-8,-81,-128,,,,,,,,
,4017,-23,596,,668,760,742,,663,721,,,839,771,870,,,-4,,,,,
,-3579,5,3777,,2950,3484,4685,,2534,2946,,,3586,3461,3896,,,-5,,,,,
,10,,2123,,1187,1366,2422,,775,797,,,1198,1124,1327,,,9,,,,,
,-312,-8,489,,221,286,445,,25,23,,,34,90,133,,,1,,,,,
,2293,,-683,,-649,-639,-704,,-691,-763,,,-893,-777,-773,,,2,,,,,
,495,7,-3796,,-2950,-3589,-4691,,-2531,-2985,,,-3534,-3429,-3725,,,2,,,,,
,-747,,-2101,,-1104,-1522,-2375,,-681,-780,,,-1198,-1179,-1358,,,-9,,,,,
,-2408,-26,-530,,-182,-258,-431,,-76,-7,,,-114,-89,-173,,,-6,,,,,
,1680,27,715,,717,883,812,,626,781,,,790,819,832,,,5,,,,,
,-1664,-3,4057,,2994,3822,4935,,2547,2996,,,3579,3516,3820,,,-5,,,,,
,26,3,2056,,1086,1432,2458,,712,795,,,1108,1164,1412,,,5,,,,,
,182,-1,313,,182,28,339,,134,,,,280,123,219,,,3,,,,,
,42,-41,-612,,-603,-817,-856,,-603,-786,,,-693,-750,-730,,,,,,,,
,1002,5,-4113,,-3119,-3716,-4944,,-2657,-3003,,,-3705,-3512,-3819,,,-13,,,,,
,-440,-5,-2097,,-1223,-1409,-2428,,-760,-793,,,-1233,-1178,-1451,,,9,,,,,
,-584,18,-263,,-82,-39,-215,,-13,42,,,-166,-177,-243,,,1,,,,,
,1074,16,595,,742,706,725,,773,779,,,907,767,729,,,-12,,,,,
,-798,-35,3794,,2973,3600,4718,,2545,3060,,,3563,3453,3765,,,9,,,,,
,953,36,1921,,966,1378,2385,,563,782,,,1093,1153,1345,,,9,,,,,
,-1357,-27,490,,130,300,513,,-13,10,,,62,98,95,,,,,,,,
,331,-19,-379,,-479,-635,-665,,-566,-726,,,-791,-769,-795,,,2,,,,,
,-346,10,-4059,,-2928,-3753,-4837,,-2474,-2982,,,-3574,-3474,-3730,,,10,,,,,
,-423,1,-2085,,-1077,-1530,-2492,,-630,-805,,,-1171,-1163,-1439,,,-2,,,,,
,450,3,-445,,-204,-222,-447,,-92,-67,,,-174,-118,-172,,,-13,,,,,
,41,-20,528,,526,762,659,,529,691,,,789,797,803,,,-7,,,,,
,328,19,3848,,2880,3647,4767,,2426,2990,,,3570,3535,3914,,,12,,,,,
,-75,-16,1890,,1058,1297,2388,,739,767,,,1260,1241,1492,,,8,,,,,
,737,2,553,,270,154,434,,175,61,,,154,96,84,,,-5,,,,,
,-1078,14,-710,,-646,-763,-809,,-685,-745,,,-836,-840,-886,,,-5,,,,,
,795,-16,-3999,,-3015,-3541,-4752,,-2617,-3009,,,-3586,-3487,-3915,,,-8,,,,,
,964,4,-1674,,-920,-1264,-2182,,-577,-699,,,-1295,-1206,-1306,,,,,,,,
,-1657,-4,-432,,-132,-316,-508,,72,-1,,,-24,-94,-70,,,3,,,,,
,343,-15,348,,595,596,609,,639,705,,,793,755,799,,,10,,,,,
,-652,-3,4273,,3238,3930,5117,,2619,3089,,,3350,3401,3685,,,1,,,,,
,469,20,2145,,1104,1603,2627,,640,803,,,1115,1166,1342,,,4,,,,,
,321,-21,113,,-51,55,378,,-80,-49,,,132,133,229,,,,,,,,
,-759,,-745,,-649,-865,-802,,-574,-755,,,-656,-785,-786,,,-10,,,,,
,24,2,-3811,,-2837,-3588,-4751,,-2442,-2968,,,-3628,-3526,-3878,,,-4,,,,,
,5875,-1,-2110,,-1133,-1428,-2444,,-727,-778,,,-1306,-1202,-1460,,,4,,,,,
,-3590,19,-353,,-170,-55,-310,,-60,6,,,-80,-94,-197,,,-11,,,,,
,-712,-9,794,,803,869,893,,728,742,,,829,785,871,,,,,,,,
,-664,6,3893,,2954,3582,4775,,2557,2936,,,3661,3542,3940,,,6,,,,,
,-276,-13,1960,,1062,1378,2392,,760,776,,,1276,1164,1291,,,-8,,,,,
,2962,-12,310,,147,195,407,,76,16,,,119,76,103,,,3,,,,,
,-3038,-6,-489,,-568,-601,-702,,-641,-754,,,-771,-794,-814,,,1,,,,,
,1337,17,-3810,,-2979,-3598,-4755,,-2619,-2979,,,-3602,-3471,-3765,,,2,,,,,
,-1554,-6,-2133,,-1210,-1619,-2485,,-731,-803,,,-1236,-1180,-1361,,,-6,,,,,
,1153,10,-571,,-237,-320,-453,,-38,-15,,,-99,-40,4,,,,,,,,
,-722,-17,527,,557,697,705,,536,753,,,649,742,766,,,2,,,,,
,-448,10,4003,,2968,3737,4871,,2463,3005,,,3459,3478,3789,,,-2,,,,,
,662,4,1889,,1028,1377,2414,,694,735,,,1299,1281,1454,,,10,,,,,
,2829,-2,489,,250,168,441,,128,15,,,179,69,177,,,3,,,,,
,-3694,1,-693,,-617,-804,-776,,-623,-728,,,-790,-871,-838,,,,,,,,
,-118,-12,-3955,,-3025,-3645,-4827,,-2547,-2995,,,-3543,-3484,-3910,,,4,,,,,
,-311,-19,-1769,,-1057,-1291,-2381,,-710,-829,,,-1305,-1178,-1417,,,-12,,,,,
,663,-2,-276,,-101,-115,-299,,-41,-30,,,-185,-67,,,,7,,,,,
,194,-1,562,,695,632,649,,756,744,,,997,857,834,,,11,,,,,
,-305,,3823,,3030,3574,4708,,2605,2991,,,3648,3477,3844,,,,,,,,
,-193,,2030,,1155,1482,2486,,685,812,,,1098,1119,1395,,,,,,,,
,-163,5,411,,136,271,476,,4,38,,,59,103,73,,,-3,,,,,
,704,-6,-654,,-707,-843,-769,,-665,-786,,,-758,-774,-733,,,-7,,,,,
,-673,6,-4040,,-3059,-3840,-4847,,-2590,-3066,,,-3687,-3507,-3578,,,-1,,,,,
,451,-16,-1920,,-1037,-1411,-2423,,-577,-718,,,-1325,-1281,-1445,,,5,,,,,
,92,11,-275,,-82,-70,-421,,93,40,,,-30,-165,-353,,,-20,,,,,
,229,5,724,,610,907,875,,574,725,,,858,841,799,,,4,,,,,
,277,10,4104,,3067,3748,5014,,2539,3017,,,3635,3553,3934,,,2,,,,,
,-558,-15,2029,,1175,1394,2438,,772,803,,,1249,1233,1537,,,5,,,,,
,-234,1,496,,241,176,504,,97,92,,,95,74,113,,,5,,,,,
,511,2,-665,,-673,-712,-768,,-700,-752,,,-834,-821,-847,,,-3,,,,,
,1221,14,-4041,,-3101,-3583,-4802,,-2651,-3066,,,-3529,-3430,-3766,,,2,,,,,
,-1419,-23,-2065,,-1187,-1467,-2433,,-640,-835,,,-1000,-1096,-1337,,,,,,,,
,-382,,-349,,-53,-194,-370,,29,-27,,,-176,-131,-109,,,-5,,,,,
,-40,-5,494,,718,728,750,,671,797,,,759,742,737,,,-10,,,,,
,915,11,3940,,3038,3745,4812,,2596,3045,,,3635,3451,3703,,,12,,,,,
,-662,-5,2087,,1068,1570,2573,,547,820,,,1081,1149,1346,,,5,,,,,
,256,-11,200,,96,206,421,,-35,18,,,13,99,100,,,-7,,,,,
,-37,10,-829,,-718,-951,-948,,-639,-757,,,-742,-773,-802,,,1,,,,,
,778,1,-4095,,-3141,-3880,-4992,,-2604,-2990,,,-3689,-3516,-3864,,,-3,,,,,
,-884,,-2095,,-1181,-1489,-2506,,-701,-826,,,-1272,-1193,-1406,,,8,,,,,
,-45,1,-345,,-194,-67,-367,,-76,-66,,,-162,-69,-19,,,-2,,,,,
,616,-2,735,,685,834,855,,627,756,,,834,827,829,,,1,,,,,
,-137,,3973,,3100,3599,4696,,2666,3016,,,3642,3481,3836,,,-8,,,,,
,84,-12,1838,,1120,1307,2305,,772,767,,,1233,1145,1357,,,-4,,,,,
,-709,18,167,,49,125,378,,-5,5,,,116,64,40,,,15,,,,,
,-111,-17,-748,,-705,-691,-803,,-731,-760,,,-886,-818,-911,,,-12,,,,,
,107,12,-4001,,-3002,-3629,-4822,,-2681,-3053,,,-3707,-3432,-3702,,,7,,,,,
,64,,-2092,,-1160,-1626,-2620,,-700,-850,,,-1203,-1154,-1351,,,3,,,,,
,556,-12,-522,,-239,-397,-683,,8,-82,,,23,-91,-173,,,-8,,,,,
,164,11,602,,686,875,903,,680,762,,,831,811,859,,,-2,,,,,
,-464,12,4056,,3079,3820,4798,,2628,3000,,,3649,3477,3701,,,5,,,,,
,-24,-18,1934,,1034,1357,2360,,669,756,,,1292,1210,1445,,,2,,,,,
,682,14,339,,168,90,336,,136,-8,,,224,130,174,,,,,,,,
,-604,-28,-831,,-568,-827,-882,,-542,-775,,,-821,-815,-801,,,5,,,,,
,118,27,-3820,,-2967,-3564,-4694,,-2562,-2980,,,-3692,-3525,-3829,,,1,,,,,
,-330,-13,-1556,,-966,-1087,-2083,,-617,-723,,,-1233,-1197,-1442,,,-4,,,,,
,602,-17,-289,,26,-36,-328,,61,-17,,,-18,-41,-87,,,-5,,,,,
,-484,3,455,,620,651,687,,587,777,,,831,828,844,,,1,,,,,
,314,15,3670,,2852,3470,4674,,2459,3013,,,3537,3457,3835,,,5,,,,,
,-176,4,2105,,1109,1489,2562,,676,809,,,1147,1140,1381,,,-8,,,,,
,-524,-21,673,,156,361,618,,11,21,,,71,113,79,,,15,,,,,
,174,1,-670,,-700,-747,-800,,-714,-733,,,-873,-813,-897,,,-6,,,,,
,802,16,-4206,,-3128,-3813,-4928,,-2648,-2989,,,-3669,-3513,-3777,,,-3,,,,,
,-1068,,-1960,,-1029,-1449,-2360,,-656,-773,,,-1299,-1230,-1366,,,-1,,,,,
,202,-17,-345,,-79,-152,-448,,17,23,,,18,-63,-184,,,-5,,,,,
,-563,1,836,,798,1002,871,,704,830,,,850,736,620,,,-2,,,,,
,770,3,4152,,3142,3870,4963,,2549,3047,,,3372,3428,3811,,,3,,,,,
,189,-6,1943,,1080,1320,2362,,737,792,,,1215,1152,1453,,,6,,,,,
,-312,2,173,,70,-22,214,,57,3,,,141,95,94,,,-3,,,,,
,3347,4,-510,,-637,-828,-956,,-627,-802,,,-770,-759,-822,,,-1,,,,,
,-2659,-5,-3901,,-3022,-3635,-4738,,-2578,-3088,,,-3520,-3437,-3951,,,-1,,,,,
,-569,2,-2037,,-1221,-1533,-2462,,-741,-898,,,-1184,-1121,-1243,,,11,,,,,
,-226,,-563,,-272,-374,-579,,-63,-49,,,-40,-47,-52,,,-13,,,,,
,701,-4,532,,641,682,737,,577,787,,,706,794,894,,,3,,,,,
,1532,1,4106,,3121,3802,4856,,2577,3087,,,3547,3441,3790,,,5,,,,,
,-672,-15,2084,,1134,1643,2563,,669,785,,,1252,1160,1333,,,-3,,,,,
,-1539,15,282,,129,218,465,,66,7,,,214,155,133,,,8,,,,,
,240,-21,-644,,-609,-853,-822,,-547,-778,,,-742,-765,-834,,,-8,,,,,
,-298,-11,-4170,,-3140,-3857,-4968,,-2620,-3068,,,-3711,-3525,-3721,,,7,,,,,
,16,6,-2150,,-1295,-1425,-2367,,-857,-764,,,-1441,-1256,-1360,,,6,,,,,
,367,-6,-246,,-120,24,-286,,-104,41,,,-236,-104,-93,,,-7,,,,,
,-263,,824,,830,934,895,,755,793,,,892,811,663,,,-1,,,,,
,-200,26,3842,,3040,3571,4725,,2655,2975,,,3624,3434,3793,,,2,,,,,
,6,-23,1831,,1038,1345,2445,,648,800,,,1121,1149,1494,,,-1,,,,,
,781,3,234,,101,231,439,,-18,10,,,104,129,147,,,-13,,,,,
,-707,-18,-587,,-664,-588,-664,,-650,-756,,,-768,-777,-829,,,5,,,,,
,666,,-3869,,-2967,-3565,-4650,,-2534,-2979,,,-3575,-3466,-3861,,,2,,,,,
,-744,12,-1939,,-998,-1456,-2365,,-546,-767,,,-1148,-1160,-1295,,,-10,,,,,
,-252,6,-474,,-163,-271,-459,,20,21,,,-26,-106,-34,,,,,,,,
,387,,676,,701,848,820,,678,794,,,792,794,797,,,7,,,,,
