Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Disabled (uV),F3 (uV),Fz (uV),F4 (uV),Disabled (uV),C3 (uV),Cz (uV),C4 (uV),Disabled (uV),P3 (uV),Pz (uV),P4 (uV),Disabled (uV),Disabled (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,-260,11,670,,865,762,385,,941,809,,,1023,777,790,,,,,,,,
,-2312,-5,3247,,2655,3622,5000,,2478,3019,,,3891,3629,4040,,,-3,,,,,
,929,-4,1238,,864,1290,2287,,657,741,,,1514,1341,1579,,,3,,,,,
,-1043,-18,48,,-68,185,342,,-38,-51,,,85,151,244,,,12,,,,,
,764,-3,-1338,,-1083,-724,-815,,-953,-800,,,-993,-812,-659,,,-4,,,,,
,-596,-1,-4759,,-2694,-3843,-5394,,-2664,-3029,,,-3883,-3631,-3778,,,5,,,,,
,505,,-2441,,-1454,-1800,-2704,,-713,-840,,,-1464,-1316,-1476,,,3,,,,,
,346,-1,-1130,,-519,-602,-402,,-213,-35,,,-289,-168,-310,,,-14,,,,,
,-770,1,135,,726,740,890,,746,782,,,882,778,598,,,11,,,,,
,317,1,4120,,3080,3806,5468,,2619,2978,,,4060,3637,3900,,,-8,,,,,
,-639,-1,1470,,1101,1314,1905,,633,783,,,1440,1255,1603,,,3,,,,,
,-86,,-350,,102,302,717,,-70,52,,,-338,34,263,,,-5,,,,,
,420,-10,-506,,-1011,-832,-835,,-849,-866,,,-1040,-738,-714,,,,,,,,
,-103,12,-4532,,-3364,-3916,-5340,,-2679,-3067,,,-3717,-3592,-4026,,,,,,,,
,35,-2,-2225,,-1278,-1697,-2414,,-781,-847,,,-1330,-1217,-1310,,,-1,,,,,
,-57,-9,-450,,-247,-443,-879,,-8,-25,,,-16,-60,-168,,,6,,,,,
,253,9,50,,537,475,525,,795,777,,,1199,866,452,,,10,,,,,
,103,-3,3596,,3045,3862,4540,,2754,3071,,,3723,3572,3940,,,-8,,,,,
,2124,5,2370,,1234,1882,2228,,699,839,,,1271,1240,1490,,,-2,,,,,
,-1806,-9,494,,528,281,1234,,132,28,,,251,132,233,,,-5,,,,,
,2295,-4,-1109,,-564,-932,-526,,-640,-823,,,-836,-817,-561,,,12,,,,,
,-2786,-3,-4114,,-3043,-3800,-5001,,-2580,-3063,,,-3785,-3635,-3924,,,5,,,,,
,681,14,-1907,,-1265,-1611,-2787,,-688,-790,,,-1307,-1297,-1560,,,-8,,,,,
,1116,,-884,,-575,-383,-219,,-441,-83,,,-275,-7,32,,,-13,,,,,
,-1999,-4,-96,,505,726,438,,726,817,,,993,839,534,,,2,,,,,
,286,-6,4095,,3073,3698,5173,,2870,3064,,,4067,3552,3706,,,11,,,,,
,-189,1,1926,,1300,1441,1759,,730,772,,,1165,1217,1694,,,-14,,,,,
,570,-2,-83,,346,288,419,,220,83,,,219,79,-62,,,,,,,,
,2010,-2,-658,,-1049,-596,-269,,-727,-752,,,-1000,-823,-940,,,7,,,,,
,-2412,3,-3539,,-3125,-3895,-5331,,-2805,-3047,,,-4080,-3620,-3748,,,-1,,,,,
,-23,-20,-2073,,-1128,-1713,-2866,,-688,-782,,,-1500,-1260,-1350,,,-3,,,,,
,2,3,-1019,,458,-304,388,,120,19,,,-154,-218,-249,,,4,,,,,
,1695,-3,691,,819,765,768,,468,729,,,957,815,706,,,1,,,,,
,-1674,28,4123,,2675,3905,4063,,2379,2941,,,3777,3666,3993,,,2,,,,,
,-321,-29,2485,,868,1668,2540,,722,769,,,1196,1261,1659,,,4,,,,,
,234,,282,,-99,-102,831,,-209,-64,,,169,165,291,,,-1,,,,,
,-254,,-1057,,-595,-934,-461,,-450,-773,,,-790,-842,-989,,,-3,,,,,
,423,-1,-4015,,-3127,-3826,-5216,,-2518,-3077,,,-3761,-3565,-3898,,,2,,,,,
,366,3,-1583,,-1453,-1367,-2659,,-1377,-806,,,-1521,-1157,-1088,,,-9,,,,,
,5362,-1,-294,,134,-13,-366,,254,16,,,232,-117,-348,,,-5,,,,,
,-3512,,699,,893,860,664,,870,806,,,757,796,661,,,12,,,,,
,-2395,-1,3586,,2847,3684,4939,,2697,2989,,,3915,3624,3868,,,8,,,,,
,1157,-1,1847,,1293,1404,2280,,620,714,,,1408,1252,1500,,,-8,,,,,
,-1044,3,698,,242,261,730,,94,32,,,208,90,51,,,-6,,,,,
,52,-18,-831,,-858,-651,-743,,-560,-727,,,-851,-799,-817,,,-8,,,,,
,-469,15,-4255,,-3224,-3959,-4856,,-2572,-3025,,,-3669,-3584,-3953,,,11,,,,,
,140,-17,-1566,,-784,-1544,-2527,,-671,-729,,,-1377,-1284,-1447,,,3,,,,,
,157,17,-289,,-43,-119,-434,,-121,52,,,-271,-201,-184,,,8,,,,,
,670,1,771,,686,909,1061,,702,801,,,756,678,640,,,-9,,,,,
,-857,-18,4219,,2966,3955,4700,,2574,3033,,,3553,3493,3957,,,-6,,,,,
,623,17,1724,,905,1324,2597,,475,740,,,1454,1342,1795,,,4,,,,,
,-742,-17,-113,,220,35,79,,68,9,,,257,158,225,,,-2,,,,,
,-351,,-617,,-614,-751,-807,,-686,-778,,,-893,-758,-822,,,7,,,,,
,1711,,-3982,,-3400,-3815,-4717,,-2595,-3002,,,-3762,-3613,-4160,,,-5,,,,,
,-969,2,-2424,,-1187,-1508,-2263,,-747,-785,,,-1565,-1272,-1368,,,-2,,,,,
,-246,-27,-569,,12,-410,-839,,-114,-86,,,-114,-135,25,,,12,,,,,
,96,25,1162,,473,691,1257,,629,756,,,891,767,841,,,1,,,,,
,7764,-6,4287,,2600,3826,4665,,2665,3059,,,3806,3620,3607,,,-8,,,,,
,-3717,-2,1795,,1596,1735,1984,,743,793,,,1390,1319,1584,,,1,,,,,
,-2949,1,619,,547,413,1142,,46,97,,,19,53,185,,,1,,,,,
,-1078,8,-376,,-554,-870,-886,,-684,-750,,,-979,-775,-665,,,-4,,,,,
,-218,-8,-3903,,-3336,-4028,-5119,,-2762,-3065,,,-3765,-3566,-3939,,,5,,,,,
,-61,-16,-1743,,-1142,-1588,-2728,,-734,-758,,,-1455,-1317,-1714,,,-5,,,,,
,118,23,-327,,-171,-89,-21,,-79,-23,,,-323,-161,-222,,,-1,,,,,
,510,-24,549,,687,805,561,,664,767,,,819,847,765,,,6,,,,,
,133,,4175,,3222,3953,4888,,2764,3070,,,3932,3591,3828,,,-7,,,,,
,-669,-2,1553,,1154,1508,2358,,724,760,,,1469,1283,1465,,,2,,,,,
,215,18,433,,267,418,506,,93,27,,,-104,66,147,,,4,,,,,
,670,-22,-480,,-531,-509,-563,,-540,-787,,,-826,-858,-896,,,-7,,,,,
,-1348,23,-3610,,-2743,-3874,-5092,,-2482,-3041,,,-3583,-3643,-4035,,,-7,,,,,
,392,-36,-2187,,-1828,-1965,-2819,,-873,-825,,,-1302,-1229,-1353,,,12,,,,,
,-280,1,-1211,,-399,-624,-326,,-25,-113,,,143,-56,-141,,,1,,,,,
,499,,161,,544,628,762,,988,735,,,1180,817,671,,,-8,,,,,
,228,4,4613,,3417,4148,4850,,2283,3044,,,3263,3569,4163,,,4,,,,,
,23,1,2394,,1158,1655,2521,,622,838,,,1376,1291,1562,,,,,,,,
,-465,-6,533,,187,210,472,,120,74,,,209,119,-6,,,4,,,,,
,982,-14,-622,,-677,-770,-610,,-695,-705,,,-962,-878,-955,,,,,,,,
,-294,15,-4204,,-3200,-3873,-5076,,-2666,-3061,,,-3809,-3604,-3899,,,-2,,,,,
,-486,-1,-2425,,-1382,-1468,-2318,,-791,-793,,,-1511,-1272,-1516,,,-9,,,,,
,462,,-1114,,-513,-452,-704,,-142,-124,,,-123,-33,-33,,,7,,,,,
,-605,-1,235,,831,470,572,,549,685,,,961,877,917,,,3,,,,,
,-231,2,4575,,3233,3800,4700,,2733,3026,,,3780,3607,3956,,,12,,,,,
,1070,,2437,,1086,1676,2445,,638,797,,,1361,1323,1574,,,-1,,,,,
,-1039,-11,188,,,254,654,,-25,8,,,187,180,219,,,-8,,,,,
,879,-20,-879,,-766,-813,-790,,-694,-796,,,-829,-859,-830,,,4,,,,,
,83,17,-3974,,-3036,-3789,-4821,,-2707,-3000,,,-3950,-3673,-3790,,,-6,,,,,
,-50,-18,-2488,,-1781,-1677,-2820,,-667,-821,,,-1349,-1255,-1292,,,-3,,,,,
,3453,2,-564,,177,-290,-656,,-5,-74,,,-37,-102,-136,,,4,,,,,
,-3739,20,759,,1316,952,1548,,566,818,,,661,760,564,,,-15,,,,,
,2470,-21,4283,,3143,4106,4974,,2664,3108,,,3657,3580,3751,,,11,,,,,
,-1834,-1,2104,,1114,1619,2191,,890,845,,,1549,1262,1430,,,-10,,,,,
,-609,19,383,,36,82,714,,-2,-1,,,228,147,197,,,6,,,,,
,882,-18,-677,,-1407,-954,-1042,,-656,-862,,,-759,-744,-784,,,8,,,,,
,22,14,-4022,,-2546,-3778,-4530,,-2384,-3073,,,-3788,-3595,-4012,,,-5,,,,,
,-615,-29,-1958,,-869,-1472,-2939,,-753,-787,,,-1197,-1282,-1628,,,13,,,,,
,-560,14,-98,,-198,-320,-779,,8,1,,,169,-101,-111,,,-7,,,,,
,3791,5,760,,727,740,787,,781,844,,,713,758,917,,,-15,,,,,
,-3641,-5,3998,,3306,4010,4870,,2691,3152,,,3587,3501,3649,,,13,,,,,
,-462,1,1660,,1029,1569,2523,,710,740,,,1461,1266,1537,,,-11,,,,,
,802,2,46,,-124,167,687,,-142,-57,,,-75,144,359,,,-6,,,,,
,-438,-1,-1141,,-775,-867,-808,,-778,-802,,,-1043,-853,-808,,,4,,,,,
,276,1,-4024,,-3216,-4007,-5234,,-2746,-3013,,,-3816,-3612,-4039,,,13,,,,,
,614,-15,-1747,,-1298,-1639,-3196,,-562,-788,,,-1335,-1221,-1533,,,1,,,,,
,-642,12,-509,,-225,-251,160,,-32,-27,,,39,-55,-254,,,-1,,,,,
,301,-2,874,,668,915,1347,,587,843,,,767,818,843,,,6,,,,,
,700,-28,4261,,3200,3988,4983,,2415,3052,,,3341,3556,4215,,,-5,,,,,
,-1125,-2,1720,,1213,1419,2270,,775,748,,,1642,1288,1507,,,-2,,,,,
,-204,-3,493,,216,126,58,,47,7,,,193,132,145,,,-5,,,,,
,733,3,-606,,-858,-655,-872,,-604,-786,,,-755,-842,-1040,,,2,,,,,
,241,2,-3939,,-3122,-3790,-4923,,-2443,-3046,,,-3741,-3642,-3865,,,3,,,,,
,-648,-3,-1952,,-705,-1592,-2342,,-804,-805,,,-1499,-1287,-1339,,,-3,,,,,
,524,20,-542,,-85,-342,-452,,-13,-21,,,-181,-154,-281,,,-3,,,,,
,-134,-2,569,,597,806,686,,650,813,,,646,699,780,,,1,,,,,
,130,-28,3640,,2805,3859,4768,,2501,2997,,,3716,3631,4083,,,6,,,,,
,-532,10,2171,,1291,1701,2503,,844,759,,,1704,1337,1182,,,3,,,,,
,2091,1,448,,108,152,422,,4,-47,,,110,136,162,,,-11,,,,,
,-1955,-14,-919,,-759,-850,-857,,-861,-822,,,-944,-789,-719,,,4,,,,,
,1744,18,-3970,,-2939,-3785,-4995,,-2729,-2994,,,-3874,-3565,-3846,,,3,,,,,
,-1596,-15,-1911,,-1157,-1415,-2373,,-792,-704,,,-1431,-1213,-1430,,,5,,,,,
,-303,7,-411,,-249,-270,-632,,115,-53,,,15,-137,-265,,,-8,,,,,
,-572,-7,571,,752,753,792,,853,808,,,933,741,774,,,-4,,,,,
,271,-4,3666,,2969,3594,4654,,2637,3013,,,3840,3652,4031,,,-6,,,,,
,305,10,1707,,761,1441,2608,,683,781,,,1543,1252,1421,,,17,,,,,
,-84,17,411,,107,416,403,,-202,13,,,-286,24,141,,,-1,,,,,
,384,-16,-784,,-845,-950,-839,,-803,-879,,,-839,-774,-872,,,-11,,,,,
,-742,-2,-4762,,-3485,-4294,-5461,,-2559,-3064,,,-3668,-3641,-4043,,,10,,,,,
,344,,-2068,,-1112,-1617,-2240,,-683,-776,,,-1417,-1297,-1353,,,6,,,,,
,481,-11,444,,33,-3,-168,,-149,-10,,,-251,-81,-138,,,-4,,,,,
,-982,,739,,693,836,598,,578,738,,,775,811,645,,,-5,,,,,
,857,17,3950,,3132,3946,4961,,2588,3018,,,3843,3641,4085,,,1,,,,,
,-61,-6,2587,,1444,1878,2960,,739,881,,,1305,1208,1500,,,7,,,,,
,117,3,363,,113,109,386,,93,26,,,177,93,191,,,8,,,,,
,-584,-15,-887,,-770,-924,-863,,-693,-826,,,-763,-795,-799,,,-10,,,,,
,305,18,-3794,,-3050,-3745,-4592,,-2617,-3052,,,-3845,-3633,-3912,,,-5,,,,,
,-60,2,-2046,,-1205,-1590,-2410,,-658,-797,,,-1344,-1261,-1440,,,10,,,,,
,10,,-407,,-132,-266,-719,,28,61,,,-105,-175,-288,,,-3,,,,,
,114,-13,497,,680,696,722,,602,834,,,730,733,795,,,-7,,,,,
,233,1,4020,,3121,3922,4975,,2611,3093,,,3570,3598,4047,,,-3,,,,,
,-367,-17,1866,,750,1702,2693,,362,768,,,1100,1231,1513,,,-7,,,,,
,366,-3,481,,231,347,891,,-143,8,,,26,84,124,,,4,,,,,
,-778,3,-515,,-229,-802,-1004,,-564,-755,,,-586,-794,-848,,,14,,,,,
,524,-4,-4474,,-3557,-3884,-5098,,-2441,-3004,,,-3446,-3651,-4019,,,1,,,,,
,-379,21,-2508,,-796,-1448,-2051,,-625,-724,,,-2044,-1405,-1412,,,-1,,,,,
,-140,-20,442,,551,-66,-388,,191,50,,,-113,-104,-234,,,,,,,,
,760,19,1461,,66,729,177,,795,730,,,1065,861,819,,,-10,,,,,
,-51,-10,3711,,3206,3758,4943,,2557,2964,,,3805,3646,3926,,,-5,,,,,
,-461,-6,2165,,1191,1637,2743,,550,788,,,1265,1317,1679,,,7,,,,,
,-44,-3,472,,187,218,384,,3,6,,,283,114,52,,,7,,,,,
,128,-6,-845,,-636,-794,-1179,,-648,-826,,,-846,-851,-1047,,,-5,,,,,
,494,8,-4044,,-3221,-3794,-4998,,-2712,-3066,,,-3804,-3615,-4056,,,-2,,,,,
,-937,,-2123,,-1239,-1668,-2391,,-756,-782,,,-1343,-1293,-1469,,,8,,,,,
,510,-2,-570,,-227,-369,-638,,46,-15,,,-24,-78,-73,,,-4,,,,,
,-170,-1,738,,719,702,738,,756,760,,,988,819,791,,,-2,,,,,
,63,3,4102,,2971,4010,5058,,2509,3030,,,3604,3602,4106,,,4,,,,,
,-381,-3,2049,,1214,1750,2564,,812,787,,,1358,1326,1623,,,2,,,,,
,279,-25,469,,249,261,429,,90,17,,,267,141,174,,,-9,,,,,
,2146,26,-741,,-454,-710,-483,,-630,-689,,,-785,-780,-816,,,-2,,,,,
,-1720,1,-4266,,-3145,-3908,-4830,,-2653,-3003,,,-3883,-3629,-3762,,,-5,,,,,
,-622,-33,-2116,,-1378,-1575,-2783,,-750,-762,,,-1450,-1358,-1732,,,1,,,,,
,213,,-480,,-210,-291,-542,,-65,-16,,,-144,-122,-293,,,10,,,,,
,24,6,584,,675,643,501,,542,714,,,670,824,827,,,-8,,,,,
,-26,26,3870,,2981,3636,4607,,2487,2956,,,3793,3604,3952,,,-4,,,,,
,-131,,1782,,827,1377,2370,,587,679,,,1454,1269,1556,,,3,,,,,
,-83,-42,485,,325,308,190,,3,2,,,162,136,145,,,6,,,,,
,2244,,-707,,-577,-608,-230,,-674,-742,,,-781,-808,-985,,,2,,,,,
,-1874,34,-4281,,-3324,-3967,-4763,,-2624,-3053,,,-3663,-3581,-3921,,,1,,,,,
,-91,-18,-1894,,-1197,-1641,-2393,,-491,-769,,,-1353,-1305,-1342,,,-1,,,,,
,-184,-17,-703,,-189,-296,-517,,25,-46,,,-60,-75,-34,,,-5,,,,,
,319,17,322,,344,762,305,,598,712,,,946,890,788,,,6,,,,,
,99,-16,4280,,3366,3980,4979,,2589,3048,,,3823,3598,3728,,,2,,,,,
,-92,-9,2215,,1291,1524,2641,,800,757,,,1493,1291,1547,,,-3,,,,,
,-41,8,221,,140,-40,222,,36,3,,,132,126,466,,,4,,,,,
,-186,17,-883,,-644,-858,-1100,,-672,-728,,,-966,-858,-906,,,-14,,,,,
,1441,-18,-3809,,-3109,-3626,-4680,,-2656,-2980,,,-3964,-3711,-4201,,,3,,,,,
,-1415,-11,-2102,,-1314,-1499,-2409,,-774,-829,,,-1371,-1241,-1523,,,7,,,,,
,522,13,-577,,-260,-275,-445,,-121,-55,,,-185,-99,-70,,,-9,,,,,
,1614,-22,672,,705,651,757,,561,767,,,622,730,898,,,8,,,,,
,3022,22,3852,,2983,3747,4470,,2610,3043,,,3871,3608,3817,,,-1,,,,,
,-3720,,2228,,1245,1719,2739,,692,814,,,1160,1192,1355,,,9,,,,,
,-1275,,577,,343,277,616,,127,2,,,411,139,93,,,-15,,,,,
,-327,-13,-496,,-549,-654,-846,,-457,-753,,,-560,-724,-713,,,3,,,,,
,2172,-6,-4094,,-3102,-3897,-4696,,-2607,-2966,,,-3855,-3583,-3767,,,3,,,,,
,-2171,10,-2097,,-1108,-1460,-2462,,-608,-692,,,-1393,-1380,-1609,,,-8,,,,,
,628,-23,-876,,-357,-134,-472,,-174,20,,,-249,-137,-56,,,5,,,,,
,174,18,846,,1248,1096,1066,,786,889,,,677,677,542,,,1,,,,,
,462,-4,4895,,3238,3915,4803,,2793,3031,,,3808,3583,3818,,,2,,,,,
,-912,-13,2448,,972,1368,2522,,604,700,,,1312,1264,1527,,,-2,,,,,
,-63,-1,-82,,-123,-79,95,,-147,-111,,,269,158,186,,,4,,,,,
,-59,1,-1237,,-1045,-936,-1143,,-845,-885,,,-745,-730,-779,,,3,,,,,
,-473,13,-4595,,-3132,-3924,-4855,,-2574,-3079,,,-3753,-3623,-3962,,,,,,,,
,286,-13,-2345,,-1461,-1772,-2123,,-920,-847,,,-1513,-1216,-1319,,,-10,,,,,
,-117,13,-228,,-436,-452,-727,,-180,-25,,,-178,-47,89,,,-2,,,,,
,380,-13,605,,837,703,451,,666,782,,,1018,838,621,,,14,,,,,
,-145,-23,4330,,3254,4061,4781,,2691,3077,,,3706,3640,3936,,,-8,,,,,
,419,2,2092,,1084,1685,2788,,707,788,,,1412,1303,1681,,,-3,,,,,
,381,,523,,236,312,625,,36,51,,,163,177,232,,,11,,,,,
,2896,4,-798,,-619,-843,-921,,-450,-753,,,-619,-740,-804,,,-1,,,,,
,-3709,-4,-4029,,-2921,-3919,-4705,,-2562,-3024,,,-3705,-3670,-3836,,,-6,,,,,
,665,21,-1648,,-1116,-1372,-2439,,-801,-742,,,-1514,-1328,-1576,,,-2,,,,,
,-71,-1,-245,,-135,-80,-537,,-8,31,,,-133,-128,-294,,,,,,,,
,-510,-33,868,,878,827,549,,873,823,,,883,721,588,,,4,,,,,
,-73,2,3941,,3064,3745,5244,,2635,3035,,,3819,3566,3970,,,-3,,,,,
,-85,2,1827,,894,1514,2199,,569,772,,,1394,1273,1573,,,,,,,,
,378,12,343,,492,342,608,,161,56,,,150,124,-135,,,4,,,,,
,1518,-3,-337,,-453,-648,-704,,-622,-790,,,-639,-703,-882,,,,,,,,
,-2459,25,-3655,,-3276,-3965,-4854,,-2818,-3058,,,-3814,-3529,-3698,,,-1,,,,,
,932,-25,-1989,,-1227,-1720,-2378,,-722,-778,,,-1608,-1291,-1255,,,-1,,,,,
,-266,-22,-510,,-312,-243,-446,,40,38,,,-320,-159,-137,,,-1,,,,,
,1580,22,193,,489,728,542,,592,706,,,817,827,786,,,-5,,,,,
,-1444,4,3988,,3440,3977,4855,,2848,3039,,,4023,3618,3765,,,,,,,,
,-225,-14,2541,,1363,1718,2676,,790,816,,,1414,1277,1633,,,12,,,,,
,233,10,887,,137,67,251,,-11,36,,,125,83,248,,,-3,,,,,
,-53,-28,-876,,-939,-951,-848,,-793,-828,,,-801,-850,-743,,,1,,,,,
,543,19,-4071,,-3152,-3699,-4714,,-2636,-3013,,,-3775,-3675,-4027,,,-2,,,,,
,-604,-19,-1780,,-938,-1275,-2215,,-646,-699,,,-1547,-1366,-1683,,,-5,,,,,
,-240,-4,-758,,-255,-248,-545,,-171,-39,,,-215,-185,-238,,,-1,,,,,
,236,1,389,,647,673,622,,764,774,,,971,826,778,,,6,,,,,
,432,22,4057,,3059,3781,4660,,2556,3034,,,3637,3555,3845,,,,,,,,
,39,-19,2065,,1151,1521,2296,,691,763,,,1436,1262,1357,,,-5,,,,,
,-780,1,333,,-48,79,504,,-237,-56,,,55,160,314,,,2,,,,,
,183,-4,-594,,-797,-783,-689,,-785,-794,,,-817,-739,-690,,,4,,,,,
,5065,2,-4005,,-3168,-3986,-4916,,-2637,-3078,,,-3511,-3469,-3773,,,2,,,,,
,-3786,-2,-1987,,-1089,-1545,-2392,,-693,-781,,,-1371,-1261,-1377,,,-4,,,,,
,-1433,-4,-36,,281,183,-160,,125,58,,,-306,-169,-106,,,-2,,,,,
,-105,-5,856,,959,1040,914,,860,771,,,988,827,685,,,-14,,,,,
,183,,4228,,3220,3944,4604,,2762,3005,,,3969,3629,3983,,,3,,,,,
,152,,2540,,1264,1635,2988,,811,847,,,1456,1283,1600,,,12,,,,,
,258,13,610,,221,275,689,,52,78,,,-43,6,84,,,-1,,,,,
,-240,,-886,,-751,-697,-883,,-644,-745,,,-947,-937,-959,,,5,,,,,
,-370,-1,-4046,,-3055,-3655,-4856,,-2642,-2932,,,-3892,-3684,-4033,,,-12,,,,,
,1243,-27,-2207,,-1196,-1544,-2376,,-835,-719,,,-1538,-1337,-1492,,,5,,,,,
,-64,15,-574,,-100,-434,-568,,61,-37,,,-69,-124,-191,,,12,,,,,
,-1040,7,612,,522,628,625,,630,718,,,976,810,606,,,-3,,,,,
,-429,-20,4021,,3133,3891,4647,,2609,3032,,,3714,3633,3803,,,-7,,,,,
,3590,-3,1992,,1089,1599,2363,,627,779,,,1274,1317,1506,,,,,,,,
,-3790,16,494,,-8,239,451,,32,19,,,272,151,251,,,1,,,,,
,569,-19,-708,,-790,-937,-376,,-760,-851,,,-647,-740,-512,,,-6,,,,,
,4,3,-4104,,-3095,-3927,-5073,,-2661,-3060,,,-4049,-3585,-3673,,,3,,,,,
,-394,-4,-1929,,-1134,-1483,-2662,,-857,-807,,,-1374,-1222,-1475,,,10,,,,,
,349,-10,-387,,7,-71,176,,53,19,,,165,-127,-608,,,-5,,,,,
,-59,,710,,730,863,781,,603,788,,,736,810,792,,,1,,,,,
,562,2,4130,,3093,3695,4773,,2666,3042,,,3752,3672,4177,,,1,,,,,
,-497,,1775,,968,1353,2073,,755,743,,,1526,1319,1614,,,-17,,,,,
,511,-1,353,,270,321,460,,143,65,,,65,-6,28,,,6,,,,,
,-626,10,-425,,-706,-613,-470,,-720,-763,,,-919,-839,-771,,,3,,,,,
,231,5,-3815,,-2888,-3763,-4828,,-2538,-3007,,,-3616,-3526,-3843,,,2,,,,,
,-5,-15,-2050,,-1055,-1634,-2465,,-572,-715,,,-1334,-1294,-1487,,,-2,,,,,
,57,-17,-449,,-154,-246,-435,,-161,-29,,,-297,-116,-99,,,,,,,,
,-91,-3,567,,597,875,839,,433,769,,,603,796,867,,,6,,,,,
,-36,21,4449,,3181,4148,5048,,2579,3097,,,3746,3609,3952,,,-2,,,,,
,-380,-1,2076,,1351,1600,2344,,969,833,,,1368,1183,1381,,,-14,,,,,
,598,-21,188,,80,-36,304,,27,22,,,181,12,39,,,1,,,,,
,-470,-3,-528,,-652,-849,-796,,-715,-824,,,-786,-813,-822,,,13,,,,,
,298,25,-4171,,-3355,-3910,-4904,,-2673,-3123,,,-3728,-3538,-3806,,,1,,,,,
,69,-18,-1700,,-1028,-1342,-2268,,-560,-787,,,-1338,-1229,-1462,,,-6,,,,,
,5,17,-112,,-115,-123,-302,,-59,-26,,,-86,-106,-174,,,-1,,,,,
,241,-21,763,,618,650,696,,573,726,,,790,805,811,,,2,,,,,
,-644,-7,4555,,3258,3917,4737,,2762,3105,,,3888,3572,3622,,,5,,,,,
,231,7,2685,,1370,1807,2544,,747,871,,,1350,1228,1346,,,-4,,,,,
,327,-13,896,,294,422,826,,-30,29,,,72,119,175,,,-6,,,,,
,-502,1,115,,-422,-513,-543,,-433,-701,,,-647,-791,-832,,,8,,,,,
,393,13,-2863,,-2782,-3561,-4484,,-2471,-2965,,,-3592,-3649,-4040,,,7,,,,,
,16,-13,-1583,,-1133,-1587,-2458,,-785,-831,,,-1252,-1208,-1422,,,-5,,,,,
,636,,-16,,-292,-117,-303,,-267,-45,,,-357,-32,74,,,3,,,,,
,-481,,1068,,759,952,830,,696,785,,,704,830,828,,,-9,,,,,
,-163,,4668,,3540,4165,5403,,2600,3084,,,3939,3623,3884,,,-1,,,,,
,383,,3147,,1558,1883,2651,,772,891,,,1422,1265,1545,,,7,,,,,
,-708,12,522,,362,245,460,,205,112,,,-62,35,289,,,-3,,,,,
,339,,-1016,,-717,-643,-626,,-620,-695,,,-1044,-921,-936,,,4,,,,,
,-308,-12,-3917,,-2783,-3581,-4361,,-2682,-2964,,,-3934,-3693,-3881,,,-3,,,,,
,580,,-1200,,-1017,-1407,-2231,,-817,-726,,,-1466,-1229,-1391,,,2,,,,,
,-30,-22,-579,,-433,-336,-528,,40,-31,,,59,-90,-279,,,-6,,,,,
,170,22,382,,321,698,764,,643,722,,,877,832,946,,,-1,,,,,
,-319,,3814,,2965,3748,4728,,2478,2975,,,3720,3620,3841,,,5,,,,,
,-299,-18,1413,,1074,1374,2426,,655,742,,,1313,1295,1402,,,10,,,,,
,262,18,515,,557,211,356,,-26,15,,,-10,116,332,,,-10,,,,,
,-184,-30,-884,,-1127,-936,-640,,-720,-815,,,-716,-825,-789,,,-10,,,,,
,374,8,-4347,,-3162,-3924,-5047,,-2546,-3018,,,-3579,-3596,-4019,,,-3,,,,,
,1183,4,-2257,,-1152,-1642,-2624,,-656,-815,,,-1286,-1220,-1454,,,5,,,,,
,-2051,1,-810,,-448,-311,-596,,58,-53,,,-35,-84,-258,,,15,,,,,
,681,4,-174,,275,582,516,,768,752,,,1053,820,714,,,-15,,,,,
,539,-9,3656,,3238,3689,4935,,2478,3007,,,3808,3565,3834,,,-4,,,,,
,579,-4,762,,549,973,2100,,306,682,,,1212,1319,1667,,,7,,,,,
,-1280,,-31,,-207,132,330,,-53,-5,,,-99,118,296,,,13,,,,,
,74,-4,-1064,,-436,-702,-569,,-780,-778,,,-858,-817,-1051,,,-1,,,,,
,91,-2,-4272,,-3448,-3950,-5267,,-2746,-3120,,,-3811,-3655,-3945,,,-17,,,,,
,-68,13,-2417,,-1207,-1851,-3015,,-687,-755,,,-1332,-1239,-1316,,,1,,,,,
,-243,2,-944,,-117,-332,-347,,83,-4,,,-130,-87,86,,,,,,,,
,144,-5,1110,,1116,1126,1695,,809,807,,,958,836,718,,,1,,,,,
,-139,-30,4729,,3335,4032,4873,,2539,3080,,,3731,3612,3937,,,3,,,,,
,-213,4,2456,,777,1464,2119,,652,796,,,1308,1260,1528,,,5,,,,,
,537,-4,393,,133,168,161,,188,58,,,168,66,205,,,2,,,,,
,-204,,-929,,-378,-820,-962,,-661,-767,,,-995,-867,-584,,,6,,,,,
,-481,4,-4320,,-3158,-3885,-4717,,-2600,-3033,,,-3675,-3636,-4022,,,-6,,,,,
,192,,-1787,,-1102,-1497,-2705,,-533,-767,,,-1214,-1226,-1640,,,-10,,,,,
,-299,-1,-660,,-204,-141,-344,,179,-36,,,42,-140,-319,,,-2,,,,,
,524,,-341,,1022,514,75,,881,678,,,1010,816,796,,,5,,,,,
,-803,-3,3552,,2671,3471,4945,,2559,2973,,,3856,3580,3771,,,5,,,,,
,839,19,2418,,1121,1563,2199,,354,763,,,1308,1387,1709,,,6,,,,,
,-159,-32,315,,-10,193,1263,,-148,-15,,,68,242,338,,,1,,,,,
