Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Fz (uV),P4 (uV),O1 (uV),O2 (uV),Ref (uV),AccX (mg),AccY (mg),AccZ (mg),Event A,Event B
,-174,14,467,1863,2654,8737,,,,,,,,,,,,-3,,,,,
,-5,-3,30,-270,-781,-664,,,,,,,,,,,,-2,,,,,
,-118,-9,-456,-1180,-1485,-7241,,,,,,,,,,,,1,,,,,
,513,13,-1833,-5340,-8242,-17957,,,,,,,,,,,,-1,,,,,
,-34,-13,-472,-1616,-2836,-2249,,,,,,,,,,,,,,,,,
,1388,-46,38,761,1120,5722,,,,,,,,,,,,,,,,,
,-1856,37,501,561,537,1178,,,,,,,,,,,,,,,,,
,277,-44,1785,5487,9336,12249,,,,,,,,,,,,-4,,,,,
,-145,50,389,1331,2395,2189,,,,,,,,,,,,-3,,,,,
,47,-49,-11,-58,-319,3062,,,,,,,,,,,,7,,,,,
,-82,34,-422,-1135,-2217,-464,,,,,,,,,,,,-2,,,,,
,6,-2,-1748,-5164,-8484,-14927,,,,,,,,,,,,1,,,,,
,1360,,-455,-1456,-1924,-8870,,,,,,,,,,,,-4,,,,,
,-1570,-41,-40,-86,180,-2337,,,,,,,,,,,,5,,,,,
,217,8,436,1207,1841,6818,,,,,,,,,,,,5,,,,,
,3936,-20,1822,5308,8179,18263,,,,,,,,,,,,-4,,,,,
,-3604,,476,1499,2166,4898,,,,,,,,,,,,8,,,,,
,-486,,-12,-48,349,-4340,,,,,,,,,,,,,,,,,
,309,2,-499,-1330,-1814,-5603,,,,,,,,,,,,-6,,,,,
,18,-2,-1809,-5256,-8658,-12065,,,,,,,,,,,,1,,,,,
,63,1,-398,-1322,-2558,-1809,,,,,,,,,,,,-9,,,,,
,-353,-1,32,69,-72,359,,,,,,,,,,,,1,,,,,
,-120,-13,429,1159,2450,-920,,,,,,,,,,,,,,,,,
,160,2,1749,5162,8623,13413,,,,,,,,,,,,9,,,,,
,-172,-21,440,1420,1994,7867,,,,,,,,,,,,-10,,,,,
,140,,44,63,-286,2724,,,,,,,,,,,,1,,,,,
,157,-10,-413,-1162,-2048,-3155,,,,,,,,,,,,2,,,,,
,-287,-3,-1833,-5277,-8060,-19773,,,,,,,,,,,,-3,,,,,
,720,15,-476,-1494,-2140,-6572,,,,,,,,,,,,10,,,,,
,-462,-1,-5,-290,-736,2404,,,,,,,,,,,,-4,,,,,
,-105,-11,461,2034,3244,8774,,,,,,,,,,,,-5,,,,,
,121,11,1831,4682,7228,13550,,,,,,,,,,,,-5,,,,,
,-222,-31,441,1463,2754,411,,,,,,,,,,,,14,,,,,
,233,8,-43,-24,247,-1761,,,,,,,,,,,,5,,,,,
,-274,-7,-464,-1237,-2201,171,,,,,,,,,,,,4,,,,,
,57,-1,-1755,-5178,-8736,-12824,,,,,,,,,,,,-12,,,,,
,10,-14,-407,-1309,-2280,-4457,,,,,,,,,,,,2,,,,,
,143,4,-11,-52,337,-4445,,,,,,,,,,,,-14,,,,,
,3,10,398,1133,2242,1673,,,,,,,,,,,,-3,,,,,
,1193,-10,1786,5221,8226,18975,,,,,,,,,,,,18,,,,,
,-1380,4,492,1488,1914,7106,,,,,,,,,,,,4,,,,,
,157,-4,15,78,-24,88,,,,,,,,,,,,-2,,,,,
,-276,-23,-455,-1283,-1639,-7939,,,,,,,,,,,,-13,,,,,
,-14,3,-1846,-5311,-8268,-17063,,,,,,,,,,,,5,,,,,
,298,18,-448,-1448,-2524,-1079,,,,,,,,,,,,-11,,,,,
,-71,-30,38,100,-235,2696,,,,,,,,,,,,1,,,,,
,-111,11,494,1273,2039,3378,,,,,,,,,,,,6,,,,,
,36,1,1780,5186,8820,10992,,,,,,,,,,,,-11,,,,,
,15,-1,393,1350,2347,2846,,,,,,,,,,,,10,,,,,
,-58,1,-8,-17,-237,3543,,,,,,,,,,,,14,,,,,
,26022,-1,-425,-1166,-2308,-797,,,,,,,,,,,,4,,,,,
,-3901,-14,-1772,-5197,-8506,-15641,,,,,,,,,,,,-10,,,,,
,-3875,6,-443,-1457,-1922,-9349,,,,,,,,,,,,-14,,,,,
,-3893,-17,-44,118,523,-641,,,,,,,,,,,,24,,,,,
,-3925,4,457,980,1395,6209,,,,,,,,,,,,-12,,,,,
,-3879,-21,1832,5187,7962,17480,,,,,,,,,,,,3,,,,,
,-3905,17,461,2139,3438,6619,,,,,,,,,,,,-1,,,,,
,-2472,13,-26,-659,-746,-6494,,,,,,,,,,,,2,,,,,
,400,-1,-490,-1262,-1813,-4680,,,,,,,,,,,,-5,,,,,
,-497,-27,-1803,-5167,-8489,-11361,,,,,,,,,,,,-8,,,,,
,10,,-402,-1354,-2584,-2187,,,,,,,,,,,,14,,,,,
,1559,-1,34,118,68,-123,,,,,,,,,,,,11,,,,,
,-1444,1,421,1170,2450,-1102,,,,,,,,,,,,-16,,,,,
,35,-2,1756,5157,8553,14170,,,,,,,,,,,,4,,,,,
,-115,-31,444,1385,1940,8051,,,,,,,,,,,,5,,,,,
,-24,11,26,100,-244,2585,,,,,,,,,,,,-3,,,,,
,-6,-9,-430,-1183,-2025,-3762,,,,,,,,,,,,-3,,,,,
,-70,-1,-1810,-5299,-8043,-20056,,,,,,,,,,,,1,,,,,
,-64,1,-465,-1473,-2160,-5734,,,,,,,,,,,,-1,,,,,
,227,-1,7,-15,-240,3627,,,,,,,,,,,,7,,,,,
,-267,1,469,1308,1817,5995,,,,,,,,,,,,-10,,,,,
,37,-20,1815,5309,8461,15105,,,,,,,,,,,,-1,,,,,
,504,,430,1358,2639,-136,,,,,,,,,,,,6,,,,,
,-335,-1,-40,-91,77,-1152,,,,,,,,,,,,-6,,,,,
,-180,1,-455,-1240,-2282,203,,,,,,,,,,,,4,,,,,
,-85,1,-1758,-5161,-8739,-12943,,,,,,,,,,,,-3,,,,,
,142,-12,-423,-1319,-2211,-4900,,,,,,,,,,,,3,,,,,
,-42,,-21,-78,395,-4745,,,,,,,,,,,,5,,,,,
,93,1,406,1150,2145,2508,,,,,,,,,,,,-5,,,,,
,-100,-22,1794,5216,8190,19116,,,,,,,,,,,,-8,,,,,
,490,2,498,1455,1835,6720,,,,,,,,,,,,,,,,,
,2750,16,17,-67,-195,-1238,,,,,,,,,,,,1,,,,,
,-2370,-29,-481,-678,-411,-5539,,,,,,,,,,,,10,,,,,
,-803,30,-1826,-5993,-9678,-18924,,,,,,,,,,,,-2,,,,,
,-124,-28,-447,-1089,-1869,320,,,,,,,,,,,,,,,,,
,44,-1,41,-68,-561,1948,,,,,,,,,,,,9,,,,,
,1763,,468,1339,2197,3127,,,,,,,,,,,,-13,,,,,
,-1622,-10,1780,5157,8823,10668,,,,,,,,,,,,2,,,,,
,-64,9,407,1417,2394,3849,,,,,,,,,,,,4,,,,,
,823,2,-5,-20,-282,3736,,,,,,,,,,,,14,,,,,
,-870,-21,-405,-1200,-2368,-1228,,,,,,,,,,,,-18,,,,,
,-179,-12,-1779,-5143,-8345,-16033,,,,,,,,,,,,-4,,,,,
,22,2,-468,-1454,-1840,-9189,,,,,,,,,,,,3,,,,,
,312,10,-31,-84,55,-742,,,,,,,,,,,,-1,,,,,
,-249,-11,447,1191,1811,7160,,,,,,,,,,,,-11,,,,,
,-43,1,1832,5333,8211,17905,,,,,,,,,,,,9,,,,,
,381,,477,1489,2253,3781,,,,,,,,,,,,6,,,,,
,-363,-20,-21,-75,372,-4795,,,,,,,,,,,,-2,,,,,
,32,-2,-520,-1319,-1986,-4041,,,,,,,,,,,,2,,,,,
,653,2,-1781,-5267,-8695,-11781,,,,,,,,,,,,,,,,,
,-528,17,-392,-1277,-2485,-2019,,,,,,,,,,,,-2,,,,,
,-198,-30,30,91,77,-770,,,,,,,,,,,,2,,,,,
,162,12,417,1113,2445,-1369,,,,,,,,,,,,3,,,,,
,119,-9,1747,5150,8492,14931,,,,,,,,,,,,,,,,,
,-241,-1,455,1429,1937,8214,,,,,,,,,,,,-8,,,,,
,377,9,47,111,-241,2407,,,,,,,,,,,,-7,,,,,
,-358,-29,-442,-1475,-2465,-5373,,,,,,,,,,,,6,,,,,
,277,19,-1823,-4540,-6590,-17525,,,,,,,,,,,,2,,,,,
,-162,-6,-483,-2145,-3495,-7211,,,,,,,,,,,,-1,,,,,
,-102,6,14,133,-14,4128,,,,,,,,,,,,-2,,,,,
,138,-30,483,1373,1934,6082,,,,,,,,,,,,3,,,,,
,22,11,1810,5286,8530,14448,,,,,,,,,,,,-3,,,,,
,-177,-10,421,1314,2559,-335,,,,,,,,,,,,-2,,,,,
,319,10,-19,-56,37,-237,,,,,,,,,,,,9,,,,,
,-172,,-454,-1239,-2262,284,,,,,,,,,,,,-9,,,,,
,-56,-7,-1765,-5143,-8671,-13066,,,,,,,,,,,,9,,,,,
,452,4,-426,-1328,-2213,-5566,,,,,,,,,,,,-2,,,,,
,-664,-19,-33,-83,388,-4836,,,,,,,,,,,,-8,,,,,
,258,,420,1144,2105,3262,,,,,,,,,,,,13,,,,,
,-50,2,1797,5230,8201,19172,,,,,,,,,,,,2,,,,,
,24,-2,477,1511,1953,6838,,,,,,,,,,,,-17,,,,,
,-113,11,20,50,92,-1129,,,,,,,,,,,,-5,,,,,
,181,-12,-459,-1315,-1648,-8244,,,,,,,,,,,,10,,,,,
,1214,2,-1830,-5283,-8392,-15473,,,,,,,,,,,,-4,,,,,
,-1365,,-432,-1394,-2515,-795,,,,,,,,,,,,9,,,,,
,-82,-19,38,73,-264,2239,,,,,,,,,,,,1,,,,,
,67,,464,1256,2147,2241,,,,,,,,,,,,-3,,,,,
,74,,1761,5153,8829,10648,,,,,,,,,,,,2,,,,,
,-121,-29,406,1377,2269,4582,,,,,,,,,,,,6,,,,,
,137,29,-8,8,-255,3755,,,,,,,,,,,,-1,,,,,
,-95,,-401,-1157,-2261,-1222,,,,,,,,,,,,-7,,,,,
,291,-10,-1770,-5244,-8435,-16855,,,,,,,,,,,,7,,,,,
,4256,10,-472,-1669,-2261,-10296,,,,,,,,,,,,-8,,,,,
,-3897,-43,-53,706,1477,3125,,,,,,,,,,,,,,,,,
,-647,-7,474,382,222,4109,,,,,,,,,,,,5,,,,,
,72,4,1840,5750,9001,19211,,,,,,,,,,,,-2,,,,,
,-245,2,452,1301,2021,2585,,,,,,,,,,,,-3,,,,,
,7136,4,-21,-31,455,-4618,,,,,,,,,,,,4,,,,,
,-3838,-2,-493,-1324,-2060,-3208,,,,,,,,,,,,6,,,,,
,-2392,-26,-1793,-5313,-8852,-12190,,,,,,,,,,,,-3,,,,,
,1108,-1,-386,-977,-1933,-1190,,,,,,,,,,,,-3,,,,,
,-1729,24,4,-120,-175,-1915,,,,,,,,,,,,-1,,,,,
,-293,-32,421,990,2176,-1867,,,,,,,,,,,,-7,,,,,
,9,1,1759,5273,8665,16246,,,,,,,,,,,,1,,,,,
,43,20,453,1401,1930,8112,,,,,,,,,,,,-2,,,,,
,-46,-32,39,134,-253,2224,,,,,,,,,,,,-5,,,,,
,135,12,-429,-1208,-1884,-4949,,,,,,,,,,,,15,,,,,
,-113,-10,-1835,-5325,-8051,-20206,,,,,,,,,,,,1,,,,,
,275,9,-483,-1470,-2278,-4041,,,,,,,,,,,,-7,,,,,
,-201,2,12,-6,-282,3629,,,,,,,,,,,,-1,,,,,
,-111,-1,498,1343,1853,5703,,,,,,,,,,,,-2,,,,,
,-11,-11,1815,5274,8594,13815,,,,,,,,,,,,-4,,,,,
,28,-1,410,1334,2544,-296,,,,,,,,,,,,15,,,,,
,1362,-17,-46,-56,6,613,,,,,,,,,,,,10,,,,,
,-1092,1,-445,-1253,-2309,188,,,,,,,,,,,,-14,,,,,
,164,-4,-1755,-5119,-8645,-13303,,,,,,,,,,,,-3,,,,,
,-431,1,-426,-1353,-2106,-6219,,,,,,,,,,,,-6,,,,,
,524,7,-27,-140,296,-4824,,,,,,,,,,,,-6,,,,,
,553,-12,430,1020,1766,3369,,,,,,,,,,,,7,,,,,
,873,5,1807,5858,9408,21688,,,,,,,,,,,,9,,,,,
,-676,-4,479,830,577,3865,,,,,,,,,,,,-1,,,,,
,-1319,-7,16,318,717,-744,,,,,,,,,,,,,,,,,
,107,2,-479,-1344,-1659,-8003,,,,,,,,,,,,-7,,,,,
,-76,-20,-1831,-5334,-8552,-14897,,,,,,,,,,,,-3,,,,,
,-5,13,-426,-1355,-2497,-799,,,,,,,,,,,,5,,,,,
,109,-17,36,127,-188,2106,,,,,,,,,,,,-2,,,,,
,478,,459,1224,2205,1539,,,,,,,,,,,,5,,,,,
,-512,1,1754,5141,8850,10847,,,,,,,,,,,,-6,,,,,
,-264,,423,1405,2145,5352,,,,,,,,,,,,6,,,,,
,263,-18,15,-3,-297,3601,,,,,,,,,,,,-1,,,,,
,-64,18,-412,-1148,-2233,-1411,,,,,,,,,,,,1,,,,,
,17,,-1799,-5231,-8250,-17432,,,,,,,,,,,,-12,,,,,
,-123,,-464,-1476,-1882,-9054,,,,,,,,,,,,12,,,,,
,-113,-18,-30,-29,-58,969,,,,,,,,,,,,7,,,,,
,165,2,461,1215,1767,7046,,,,,,,,,,,,-8,,,,,
,135,-9,1832,5332,8239,17406,,,,,,,,,,,,5,,,,,
,534,,463,1450,2368,2458,,,,,,,,,,,,-4,,,,,
,-667,7,-25,-76,399,-4518,,,,,,,,,,,,-11,,,,,
,-90,,-479,-1312,-2111,-2400,,,,,,,,,,,,3,,,,,
,193,-41,-1786,-5239,-8730,-11922,,,,,,,,,,,,3,,,,,
,-200,1,-406,-1255,-2430,-2481,,,,,,,,,,,,7,,,,,
,373,15,6,18,163,-2144,,,,,,,,,,,,-3,,,,,
,43,-20,409,1105,2421,-1061,,,,,,,,,,,,3,,,,,
,-181,-9,1766,4904,7862,15469,,,,,,,,,,,,-10,,,,,
,1305,-4,471,2269,3517,11187,,,,,,,,,,,,12,,,,,
,-1436,13,44,-731,-1798,-1160,,,,,,,,,,,,-5,,,,,
,71,8,-453,-884,-1222,-4522,,,,,,,,,,,,-5,,,,,
,-54,-16,-1828,-5368,-8118,-19833,,,,,,,,,,,,6,,,,,
,-136,11,-478,-1461,-2374,-3440,,,,,,,,,,,,-2,,,,,
,257,-32,13,23,-258,3620,,,,,,,,,,,,-1,,,,,
,-230,2,485,1341,1878,5347,,,,,,,,,,,,2,,,,,
,166,-1,1796,5235,8620,13132,,,,,,,,,,,,,,,,,
,-97,-11,417,1346,2566,92,,,,,,,,,,,,15,,,,,
,-67,16,-18,-61,-80,1306,,,,,,,,,,,,1,,,,,
,-0,-3,-431,-1234,-2298,113,,,,,,,,,,,,-16,,,,,
,303,-12,-1778,-5105,-8628,-13530,,,,,,,,,,,,-7,,,,,
,-270,7,-431,-1395,-2072,-6974,,,,,,,,,,,,4,,,,,
,87,4,-25,-90,338,-4412,,,,,,,,,,,,3,,,,,
,-168,-30,420,1199,2048,5031,,,,,,,,,,,,-7,,,,,
,130,17,1814,5235,8160,18946,,,,,,,,,,,,8,,,,,
,3317,-21,494,1507,1966,6162,,,,,,,,,,,,-3,,,,,
,-3335,-1,5,10,212,-2414,,,,,,,,,,,,11,,,,,
,1265,2,-488,-1337,-1670,-7744,,,,,,,,,,,,-4,,,,,
,-1343,1,-1821,-5254,-8481,-13813,,,,,,,,,,,,,,,,,
,226,-13,-427,-1391,-2586,-1091,,,,,,,,,,,,-1,,,,,
,-84,6,33,101,-195,1695,,,,,,,,,,,,-8,,,,,
,-249,-10,470,1249,2312,974,,,,,,,,,,,,10,,,,,
,580,14,1743,5141,8775,11215,,,,,,,,,,,,,,,,,
,158,7,406,1315,2037,5959,,,,,,,,,,,,-3,,,,,
,3606,-26,24,-115,-554,2684,,,,,,,,,,,,-3,,,,,
,-3868,33,-417,-473,-930,970,,,,,,,,,,,,3,,,,,
,-460,-30,-1774,-6014,-9745,-21051,,,,,,,,,,,,3,,,,,
,62,5,-476,-1041,-1086,-7177,,,,,,,,,,,,-8,,,,,
,98,3,-24,-227,-445,1088,,,,,,,,,,,,-2,,,,,
,16,-1,449,1291,1886,7194,,,,,,,,,,,,5,,,,,
,-39,-18,1854,5361,8294,17109,,,,,,,,,,,,-5,,,,,
,-140,21,451,1407,2406,1745,,,,,,,,,,,,2,,,,,
,2238,-21,-35,-80,375,-4125,,,,,,,,,,,,-1,,,,,
,-2252,1,-487,-1294,-2121,-1595,,,,,,,,,,,,-7,,,,,
,247,-2,-1784,-5239,-8777,-12055,,,,,,,,,,,,3,,,,,
,45,-1,-400,-1265,-2403,-2889,,,,,,,,,,,,1,,,,,
,104,,3,-7,218,-2788,,,,,,,,,,,,9,,,,,
,-432,2,409,1152,2418,-637,,,,,,,,,,,,14,,,,,
,20,,1760,5186,8330,17341,,,,,,,,,,,,-17,,,,,
,163,-31,484,1442,1910,7876,,,,,,,,,,,,3,,,,,
,74,29,39,91,-153,1591,,,,,,,,,,,,6,,,,,
,-131,,-449,-1228,-1765,-6229,,,,,,,,,,,,-2,,,,,
,128,-29,-1844,-5324,-8133,-19524,,,,,,,,,,,,-9,,,,,
,149,3,-464,-1441,-2400,-2595,,,,,,,,,,,,9,,,,,
,-310,-3,24,12,-282,3349,,,,,,,,,,,,-4,,,,,
,52,-12,488,1355,1915,5063,,,,,,,,,,,,-5,,,,,
,-86,-2,1783,5232,8703,12559,,,,,,,,,,,,7,,,,,
,-17,2,412,1333,2530,458,,,,,,,,,,,,,,,,,
,1241,12,-15,-58,-122,2056,,,,,,,,,,,,-1,,,,,
,-893,-26,-434,-1506,-2813,-1133,,,,,,,,,,,,,,,,,
,-114,-4,-1764,-4370,-7205,-11253,,,,,,,,,,,,1,,,,,
,75,18,-430,-2037,-3234,-9696,,,,,,,,,,,,,,,,,
,-423,-18,-36,31,527,-3655,,,,,,,,,,,,1,,,,,
,139,-18,414,1250,2084,5930,,,,,,,,,,,,-8,,,,,
,4345,18,1820,5234,8115,18737,,,,,,,,,,,,-5,,,,,
,-3581,-13,496,1540,2085,5970,,,,,,,,,,,,8,,,,,
,-705,13,-5,-29,227,-3142,,,,,,,,,,,,12,,,,,
,3835,-1,-493,-1327,-1742,-7311,,,,,,,,,,,,-3,,,,,
,-3494,-12,-1816,-5285,-8565,-13242,,,,,,,,,,,,-9,,,,,
,-299,-2,-403,-1369,-2541,-1218,,,,,,,,,,,,4,,,,,
,7893,-17,35,138,-90,1476,,,,,,,,,,,,-5,,,,,
,-3795,-3,443,1207,2346,328,,,,,,,,,,,,9,,,,,
,-3942,,1751,5122,8716,11595,,,,,,,,,,,,-7,,,,,
,948,30,418,1387,2052,6768,,,,,,,,,,,,-9,,,,,
,-1231,-47,12,-116,-555,2701,,,,,,,,,,,,4,,,,,
,206,7,-408,-697,-1368,-474,,,,,,,,,,,,-1,,,,,
,1649,,-1797,-5638,-8883,-20011,,,,,,,,,,,,-5,,,,,
,-2014,29,-482,-1395,-1792,-7927,,,,,,,,,,,,12,,,,,
,5356,-28,-27,-38,-140,2411,,,,,,,,,,,,,,,,,
,-3909,,484,1257,1842,6766,,,,,,,,,,,,,,,,,
,-1219,-18,1837,5344,8291,16691,,,,,,,,,,,,2,,,,,
,-172,-12,443,1404,2449,1177,,,,,,,,,,,,-7,,,,,
,186,11,-38,-76,325,-3583,,,,,,,,,,,,11,,,,,
,-79,1,-467,-1269,-2170,-955,,,,,,,,,,,,-7,,,,,
,1823,10,-1765,-5233,-8774,-12345,,,,,,,,,,,,-11,,,,,
,-1882,-9,-402,-1521,-2833,-4337,,,,,,,,,,,,4,,,,,
,234,-1,-15,756,1760,-326,,,,,,,,,,,,2,,,,,
,-139,-32,409,383,891,-2899,,,,,,,,,,,,11,,,,,
,-151,-2,1786,5432,8731,18762,,,,,,,,,,,,,,,,,
,412,22,464,1465,1951,7776,,,,,,,,,,,,2,,,,,
,-373,-31,34,110,-121,1298,,,,,,,,,,,,-8,,,,,
,274,18,-463,-1286,-1786,-6971,,,,,,,,,,,,-2,,,,,
,-88,-7,-1832,-5324,-8123,-18921,,,,,,,,,,,,-2,,,,,
,4602,6,-459,-1425,-2403,-1954,,,,,,,,,,,,-7,,,,,
,-3844,-15,24,42,-304,3182,,,,,,,,,,,,14,,,,,
,-740,-20,482,1208,1725,4210,,,,,,,,,,,,-4,,,,,
,16,27,1800,5567,9393,13173,,,,,,,,,,,,-1,,,,,
,-321,-32,409,1010,1902,-41,,,,,,,,,,,,2,,,,,
,2483,31,-34,31,-29,2835,,,,,,,,,,,,-9,,,,,
,-1866,12,-410,-1164,-2257,-160,,,,,,,,,,,,4,,,,,
,-237,-56,-1765,-5150,-8605,-14286,,,,,,,,,,,,-1,,,,,
,-296,16,-457,-1409,-1948,-8128,,,,,,,,,,,,-6,,,,,
,258,,-25,-99,263,-3411,,,,,,,,,,,,10,,,,,
,-333,,415,1184,1929,6195,,,,,,,,,,,,,,,,,
,-93,1,1821,5281,8158,18616,,,,,,,,,,,,-7,,,,,
,1305,-12,488,1521,2066,5573,,,,,,,,,,,,3,,,,,
,-1052,,3,-43,279,-3687,,,,,,,,,,,,-1,,,,,
,-109,-18,-492,-1322,-1733,-6685,,,,,,,,,,,,-12,,,,,
,1862,-4,-1812,-5246,-8574,-12604,,,,,,,,,,,,18,,,,,
,-1777,31,-413,-1363,-2595,-1515,,,,,,,,,,,,,,,,,
,454,-40,37,77,-143,960,,,,,,,,,,,,-3,,,,,
,2318,13,440,1056,2090,-984,,,,,,,,,,,,,,,,,
,-2229,3,1736,5808,10001,14947,,,,,,,,,,,,8,,,,,
,-582,-16,448,579,480,4227,,,,,,,,,,,,-7,,,,,
,81,-17,33,462,514,4725,,,,,,,,,,,,4,,,,,
,-253,17,-423,-1299,-2473,-3109,,,,,,,,,,,,8,,,,,
,152,-22,-1808,-5195,-8016,-18980,,,,,,,,,,,,-5,,,,,
,-41,3,-487,-1495,-1992,-7671,,,,,,,,,,,,-16,,,,,
,779,-11,-20,-46,-173,2880,,,,,,,,,,,,4,,,,,
,1526,,488,1289,1824,6607,,,,,,,,,,,,14,,,,,
,-2063,20,1827,5335,8313,16365,,,,,,,,,,,,9,,,,,
,-18,-12,437,1366,2480,495,,,,,,,,,,,,-14,,,,,
,-28,5,-57,7,475,-2565,,,,,,,,,,,,-8,,,,,
,28,-31,-460,-1399,-2480,-982,,,,,,,,,,,,5,,,,,
,-442,4,-1754,-5150,-8648,-12315,,,,,,,,,,,,8,,,,,
,368,-4,-400,-1288,-2320,-3557,,,,,,,,,,,,-9,,,,,
,614,18,-15,-52,283,-3948,,,,,,,,,,,,1,,,,,
,-864,-19,400,1150,2325,511,,,,,,,,,,,,,,,,,
,-11,-3,1802,5215,8291,18499,,,,,,,,,,,,,,,,,
,605,4,467,1446,1873,7399,,,,,,,,,,,,2,,,,,
,-597,-1,33,111,-99,820,,,,,,,,,,,,3,,,,,
,96,-12,-454,-1260,-1671,-7290,,,,,,,,,,,,-4,,,,,
,-76,,-1848,-5340,-8172,-18330,,,,,,,,,,,,-6,,,,,
,792,-44,-461,-1409,-2470,-1493,,,,,,,,,,,,4,,,,,
,-594,49,19,44,-307,2988,,,,,,,,,,,,-9,,,,,
,2131,5,501,1310,2010,4196,,,,,,,,,,,,1,,,,,
,-1294,-56,1798,4904,8222,10390,,,,,,,,,,,,5,,,,,
,663,-9,384,2083,3826,4212,,,,,,,,,,,,9,,,,,
,-1578,44,5,-620,-1276,1314,,,,,,,,,,,,1,,,,,
,-133,-7,-437,-1092,-2135,-365,,,,,,,,,,,,-10,,,,,
,-39,-36,-1777,-5095,-8397,-14393,,,,,,,,,,,,10,,,,,
,2001,1,-430,-1469,-2016,-8759,,,,,,,,,,,,-13,,,,,
,-1669,9,-36,-50,269,-2593,,,,,,,,,,,,-3,,,,,
,-180,-11,444,1197,1868,6615,,,,,,,,,,,,13,,,,,
,-84,-19,1818,5265,8152,18379,,,,,,,,,,,,-7,,,,,
,50,5,467,1521,2111,5088,,,,,,,,,,,,1,,,,,
,-58,-17,-5,-24,376,-4040,,,,,,,,,,,,-1,,,,,
,-106,1,-495,-1346,-1813,-6075,,,,,,,,,,,,5,,,,,
,229,,-1799,-5248,-8637,-12232,,,,,,,,,,,,5,,,,,
,-219,11,-416,-1343,-2562,-1678,,,,,,,,,,,,-6,,,,,
,38,2,30,96,-74,628,,,,,,,,,,,,11,,,,,
,-74,-13,435,1165,2412,-693,,,,,,,,,,,,-11,,,,,
,216,1,1754,5165,8722,12928,,,,,,,,,,,,5,,,,,
,1196,1,426,1404,1979,7728,,,,,,,,,,,,1,,,,,
,-1388,-13,27,47,-311,2895,,,,,,,,,,,,2,,,,,
,10,-9,-406,-1165,-2125,-2924,,,,,,,,,,,,-5,,,,,
,-1,-10,-1811,-5244,-8024,-19534,,,,,,,,,,,,-7,,,,,
,368,-1,-473,-1508,-2095,-7133,,,,,,,,,,,,10,,,,,
,-435,1,-8,-8,-182,3325,,,,,,,,,,,,2,,,,,
,224,-8,471,1290,1786,6371,,,,,,,,,,,,,,,,,
,144,9,1836,5328,8392,15971,,,,,,,,,,,,,,,,,
,93,-16,434,1283,2405,-47,,,,,,,,,,,,-8,,,,,
,4116,-3,-53,-130,78,-2883,,,,,,,,,,,,-6,,,,,
,-3868,22,-467,-742,-1214,2154,,,,,,,,,,,,11,,,,,
,-700,-33,-1758,-5857,-10034,-15248,,,,,,,,,,,,4,,,,,
,-64,9,-399,-905,-1558,-2605,,,,,,,,,,,,-3,,,,,
,81,-10,-18,-204,53,-4824,,,,,,,,,,,,,,,,,
,217,1,401,1179,2369,1348,,,,,,,,,,,,-8,,,,,
,97,-2,1783,5199,8213,18788,,,,,,,,,,,,4,,,,,
,-271,,474,1464,1905,7250,,,,,,,,,,,,2,,,,,
,1932,1,36,131,-15,513,,,,,,,,,,,,3,,,,,
,-2044,6,-475,-1296,-1683,-7777,,,,,,,,,,,,-5,,,,,
,-166,-28,-1822,-5352,-8259,-17754,,,,,,,,,,,,4,,,,,
,410,2,-449,-1404,-2455,-1122,,,,,,,,,,,,-9,,,,,
,-273,-12,36,72,-305,2836,,,,,,,,,,,,-2,,,,,
,227,12,472,1304,2051,3791,,,,,,,,,,,,,,,,,
,-258,-1,1795,5191,8824,11013,,,,,,,,,,,,,,,,,
,91,,404,1355,2379,2404,,,,,,,,,,,,8,,,,,
,166,-12,-22,-13,-212,3471,,,,,,,,,,,,-2,,,,,
,-196,2,-419,-1193,-2323,-672,,,,,,,,,,,,-5,,,,,
,-176,,-1756,-5161,-8492,-15215,,,,,,,,,,,,7,,,,,
,459,-1,-462,-1437,-1903,-8989,,,,,,,,,,,,2,,,,,
,-177,-19,-43,-87,198,-1929,,,,,,,,,,,,-4,,,,,
,294,,449,1180,1831,6942,,,,,,,,,,,,-7,,,,,
,-323,18,1838,5299,8152,18167,,,,,,,,,,,,9,,,,,
,1683,-17,471,1525,2208,4657,,,,,,,,,,,,-7,,,,,
,-441,-11,-24,-52,364,-4471,,,,,,,,,,,,-3,,,,,
