Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Fz (uV),P4 (uV),O1 (uV),O2 (uV),Ref (uV),AccX (mg),AccY (mg),AccZ (mg),Event A,Event B
,2,-10,-13,12,3,5,-1,17,,-3,9,7,-5,2,,-6,-4,-6,,,,,
,1798,8,,-1,8,,18,-2,3,10,-9,-15,5,-2,18,-11,4,10,,,,,
,-1680,-4,8,11,11,12,-14,-15,10,-3,-3,-8,1,6,4,-5,-3,-14,,,,,
,573,-2,1,,-7,-4,-4,3,1,-11,-5,6,4,5,-11,-1,-2,9,,,,,
,-670,-3,-14,-3,-11,-10,5,8,-17,14,,-10,-2,-1,-12,19,-10,-4,,,,,
,0,-2,7,-2,17,5,-4,,-7,-5,5,-1,1,-7,-2,-7,1,-1,,,,,
,-126,-17,5,-5,-24,-2,-4,-7,5,-11,5,8,-11,-15,-7,-13,15,10,,,,,
,-116,,5,4,7,-6,-10,7,7,-9,6,-1,5,6,15,6,11,2,,,,,
,411,-11,3,-4,12,-7,5,-5,2,6,-10,-2,1,12,-2,2,-18,-5,,,,,
,-93,10,3,4,1,14,16,7,-4,7,-11,6,4,,9,11,5,,,,,,
,-141,-17,-22,-7,-4,-12,-12,-3,-2,1,7,3,8,-1,3,17,5,15,,,,,
,810,17,55419,55447,55472,55517,55427,55456,55493,55505,55500,55539,55574,55576,55493,55517,55574,55534,,,,,
,2683,1,222802,222921,223161,223296,222835,223022,223184,223194,223177,223342,223447,223402,223047,223213,223474,223348,,,,,
,-1679,-16,55994,56017,56094,56123,55999,56063,56102,56101,56089,56132,56166,56126,56029,56094,56158,56122,,,,,
,-1803,12,-11,-1,-5,-11,4,-2,-1,-5,4,3,-8,-1,-8,-2,-4,-6,,,,,
,553,-7,-4,-4,10,3,-6,1,,11,12,-6,-7,1,3,1,-5,-2,,,,,
,784,-14,8,-3,,-6,1,9,-9,12,3,16,,10,,1,15,8,,,,,
,-1324,4,6,-10,,17,10,10,6,-10,-4,4,4,-6,-9,5,-1,-3,,,,,
,194,10,4,7,9,1,-9,-6,13,-4,-10,-12,,-8,1,-1,-7,-10,,,,,
,-108,-16,-10,-3,-10,-15,-3,-8,-4,-14,-7,-3,2,14,14,-7,5,,,,,,
,1702,-5,8,7,-6,-1,3,4,-8,1,3,,4,-7,-3,3,2,,,,,,
,-1774,23,12,-4,-5,22,7,-2,5,3,6,13,-4,5,-3,7,-3,3,,,,,
,116,-23,1,7,3,-19,-10,-4,5,4,-3,-16,-5,1,-11,3,-14,2,,,,,
,-66,,-22,-2,7,7,7,3,,4,1,-1,,4,11,3,7,6,,,,,
,382,5,-2,-4,-6,12,-5,-14,-8,-3,1,9,11,-8,3,2,1,-3,,,,,
,-521,-6,3,7,-3,-7,7,7,8,,-1,4,2,10,-2,-4,5,2,,,,,
,-96,-17,2,9,5,-2,-7,20,-5,6,3,,10,3,-5,-8,-2,-5,,,,,
,517,,-4,-11,3,-5,-8,-1,-2,-7,-7,-20,-13,-17,-15,2,-1,1,,,,,
,-392,17,10,3,-5,6,20,1,5,-10,8,2,-2,-2,16,1,-5,-2,,,,,
,139,-1,,6,,-1,-2,-10,-10,,-9,7,7,10,1,-8,11,2,,,,,
,57,-17,-15,-17,-2,-11,-15,-5,-5,14,-2,-10,-9,,-1,-2,-3,,,,,,
,-201,1,4,-12,,11,-10,5,-1,8,3,10,-5,-8,9,7,5,-2,,,,,
,395,-8,6,9,,-8,,-6,4,-3,8,10,-1,10,2,-3,1,11,,,,,
,-275,-17,4,19,13,3,12,-8,7,-5,-11,-7,16,1,-2,12,-8,,,,,,
,-98,24,,-11,7,9,,2,-12,,1,-5,2,4,-18,-5,1,-5,,,,,
,194,11,-7,3,,-5,-1,10,4,-2,4,15,-13,-10,-1,-7,-2,-13,,,,,
,-151,-16,3,7,-3,5,-1,10,12,4,10,7,8,7,13,8,5,-7,,,,,
,1129,5,5,-3,-3,-8,6,-3,-2,-6,,-10,-7,-3,-1,-11,-16,8,,,,,
,-1151,,-9,4,-6,-12,-2,8,-5,-12,-1,-13,-2,,-8,-7,4,1,,,,,
,-23,-36,-1,-1,-5,,-13,-5,2,8,3,-1,4,-2,,1,9,6,,,,,
,1645,-9,12,-6,4,5,6,-15,1,5,6,14,2,7,7,1,,2,,,,,
,-1467,55,-17,-9,4,1,6,-8,3,-15,-8,5,-10,3,6,13,-5,-4,,,,,
,1468,-36,,12,,7,-7,-1,-3,3,-10,-15,,-14,-7,-7,1,-2,,,,,
,-1503,-27,16,2,-17,12,,9,3,11,-1,5,11,6,,9,6,-1,,,,,
,-194,-1,9,-2,9,12,9,2,2,7,4,,12,3,6,-3,1,13,,,,,
,138,16,-12,-3,3,-16,-8,4,2,-2,8,5,-16,-1,-2,1,9,,,,,,
,-125,-15,-3,3,2,-7,4,4,-4,7,-4,,-7,-7,6,2,-5,-12,,,,,
,65,,-4,-8,-1,9,7,-7,-5,-8,4,-5,10,,-11,-9,-14,-2,,,,,
,-9,10,-1,,-1,,-6,-8,4,-6,-9,-12,-5,-9,1,-8,3,7,,,,,
,-57,3,5,8,7,-10,-6,12,5,4,-5,-1,-1,11,-2,16,7,6,,,,,
,-97,-3,-11,,2,5,,-2,-16,7,9,17,-8,5,7,,5,7,,,,,
,-18,-31,6,-6,-4,-3,5,,8,-12,8,-1,6,-1,4,-9,-12,-5,,,,,
,4382,19,1,4,-4,4,-3,1,5,3,-7,,-2,-1,7,1,10,,,,,,
,-3814,,-2,-5,-3,-8,-10,-9,-11,-1,-2,-4,3,-4,-9,-5,6,5,,,,,
,-456,-16,10,-3,,2,12,2,2,-8,-7,-8,12,-5,5,13,-8,-9,,,,,
,167,-2,-13,,-9,6,-10,-5,15,-3,5,9,-2,6,7,2,-4,-1,,,,,
,-193,-1,9,3,-5,2,-4,6,3,6,-6,-5,-7,,-13,,-16,2,,,,,
,106,-9,-10,-2,15,-4,20,4,-16,8,6,-2,-12,1,-5,-1,12,-9,,,,,
,665,10,4,7,14,7,5,5,10,4,-7,6,-2,2,,-5,18,9,,,,,
,-672,-11,-3,7,-6,-8,-3,1,,-6,6,-1,13,-4,6,-9,-12,-5,,,,,
,-27,-2,-1,-7,-6,-15,-5,5,-3,2,13,5,8,7,2,14,2,7,,,,,
,-197,15,-3,-1,-17,4,-2,-12,-4,3,-11,-5,-11,2,-1,,-4,-8,,,,,
,-98,-13,12,-10,2,7,9,-11,,1,3,,-4,-10,-5,-14,-4,-10,,,,,
,1539,-20,-5,3,10,3,-8,3,-2,4,-12,-6,-7,,5,-3,-6,1,,,,,
,-1287,19,-7,3,-5,-10,-2,-4,-20,-8,-2,1,3,1,-6,12,10,,,,,,
,-66,-19,13,10,5,10,-2,8,6,-1,,7,9,2,1,-7,-9,4,,,,,
,-4,-1,-5,-2,8,-11,-4,-2,1,-2,6,5,7,3,,-3,6,,,,,,
,23532,-2,-5,-2,-13,3,7,5,3,,,-8,1,-1,-11,18,-3,5,,,,,
,-3712,8,14,-2,9,5,11,10,4,-3,-3,-15,-5,-2,5,-2,7,-1,,,,,
,-3924,-2,3,,4,2,3,,8,11,14,19,-13,5,-1,-17,-6,,,,,,
,-3949,-10,-11,1,-18,-14,-15,1,-16,-6,-15,-2,10,-18,7,3,-5,-3,,,,,
,-3848,9,7,13,6,15,-1,2,4,-2,6,-7,-13,-1,-6,8,,4,,,,,
,-3914,,3,5,5,3,3,-5,16,-8,5,8,16,12,6,6,-2,6,,,,,
,-3475,-11,-1,-4,5,-3,5,-10,-7,1,9,3,2,-5,11,4,3,-6,,,,,
,-764,17,7,-3,-8,-8,10,12,2,6,4,-2,-3,-6,-4,-12,2,2,,,,,
,60,-15,-6,-12,4,6,-5,5,7,5,-8,-12,-9,-1,-9,-2,-12,2,,,,,
,-30,5,-2,1,-2,10,-9,-11,-1,-3,-4,13,14,11,-1,-2,18,-4,,,,,
,164,1,-12,7,13,4,1,-6,-3,-3,4,8,1,6,-3,1,7,1,,,,,
,-34,-6,3,1,-7,1,-1,2,-7,7,,-12,-4,-2,-2,,-6,-1,,,,,
,25,-10,7,-6,-4,-8,3,3,-8,-6,-13,-7,-17,-8,-7,2,-7,-3,,,,,
,438,12,4,-8,-1,-2,2,18,18,21,-2,1,8,-4,4,-4,13,4,,,,,
,2957,-14,1,2,9,-7,1,-14,3,2,-3,8,6,8,9,8,2,5,,,,,
,-3556,17,-7,-1,1,-9,4,-9,-14,-23,14,1,9,8,-4,2,-2,,,,,,
,-69,2,-16,2,-14,7,-8,4,7,-3,8,-3,-6,-8,-3,15,-6,-3,,,,,
,494,-11,13,-8,-3,6,2,,2,10,-2,-3,-1,-2,6,-10,-9,-8,,,,,
,-393,-21,15,1,11,6,8,1,-4,-4,-2,-7,-1,-3,3,-13,,3,,,,,
,-191,3,-4,1,3,-10,-11,7,1,8,-3,-1,-1,1,3,,5,1,,,,,
,1097,-1,-23,,-5,2,-8,-7,-8,-7,-3,-4,5,12,,-10,-3,-2,,,,,
,3335,-1,2,11,7,6,-7,-10,4,-1,-20,12,-6,-7,-3,9,-4,-6,,,,,
,-1617,2,13,1,-5,5,21,10,-4,3,8,2,2,-1,-12,3,20,2,,,,,
,-2541,-1,9,-5,2,-5,-1,1,-4,,3,-1,3,-3,2,-4,-2,,,,,,
,-144,1,4,2,-2,6,9,3,11,,5,2,8,-10,10,4,-4,5,,,,,
,-28,-1,-8,-8,-5,-4,-30,-7,-4,-12,-20,-5,-8,-1,-4,11,-8,-2,,,,,
,576,2,-8,-3,-1,-21,-1,2,10,5,19,-5,-4,13,-1,-1,9,3,,,,,
,-289,-2,8,3,-1,-4,6,,-13,5,8,7,4,,-10,-6,6,-1,,,,,
,112,-2,-9,3,7,10,-1,,1,13,-12,-7,-2,-5,-4,1,-12,12,,,,,
,-181,-32,5,-1,5,4,2,-7,1,-15,12,7,-7,4,6,-4,,1,,,,,
,121,6,11,10,-4,11,-4,3,5,2,-3,6,9,7,11,6,6,-10,,,,,
,-326,26,-8,1,-10,-8,-1,-2,3,3,-2,-4,-4,,5,-11,-9,-8,,,,,
,-11,-29,-9,-3,5,7,14,8,-6,,-3,13,3,-6,7,10,13,11,,,,,
,116,-3,4,-3,3,-4,3,7,-7,-22,5,-7,2,-3,-10,2,-7,1,,,,,
,176,,,1,-1,3,-10,1,8,27,5,-11,7,,,-8,-2,-5,,,,,
,-256,6,1,4,-3,2,2,-2,-4,3,-2,-5,-6,-10,1,-8,-1,11,,,,,
,3267,-6,12,6,6,4,10,3,7,-15,-7,-1,-8,17,5,12,6,-5,,,,,
,2276,-18,-15,-3,-10,-15,-13,-16,2,-1,-8,8,2,8,-3,-2,-14,5,,,,,
,-3858,18,-9,-8,1,4,-5,-5,-3,2,-5,4,-5,-10,-11,-8,-1,-8,,,,,
,-1554,-24,5,4,1,-11,6,8,-5,-8,6,-13,-3,-3,1,2,6,4,,,,,
,883,15,12,-9,9,,7,2,-4,11,11,20,8,2,-3,7,7,-13,,,,,
,-1209,-15,-9,-3,-3,17,-6,,7,5,-1,4,1,2,9,16,-1,9,,,,,
,10,-8,-3,1,-5,4,-6,-8,2,-10,-4,-7,-2,-1,-4,-5,-11,,,,,,
,1054,23,9,10,1,-12,10,3,-10,7,,,7,5,-1,-10,15,-8,,,,,
,-990,-20,,2,4,-8,2,-8,8,7,5,-4,6,5,7,5,1,,,,,,
,-21,1,-5,-7,-7,-7,-7,-9,2,-13,3,1,-1,-10,13,2,-10,15,,,,,
,78,-17,6,-4,-9,17,,2,-12,-1,2,-4,-3,3,-3,-6,4,5,,,,,
,47,16,3,6,18,4,6,15,3,-4,-1,3,-13,-8,-11,-11,,-7,,,,,
,452,6,,6,2,,2,,11,3,-13,4,2,-3,-5,5,-7,2,,,,,
,-460,2,-1,7,3,1,-2,6,1,11,4,-7,8,25,-8,4,8,-9,,,,,
,1689,-6,-9,-17,-20,-5,-2,-2,-8,6,3,,-3,-12,6,-5,-3,,,,,,
,-1709,52,5,-9,3,-9,1,-9,10,-16,-9,5,,2,6,-5,6,2,,,,,
,186,-78,-4,7,9,5,2,6,-14,,9,4,10,-5,-3,7,-1,-2,,,,,
,-168,12,-6,4,16,1,3,10,2,13,-2,-17,-10,-12,-4,4,-7,3,,,,,
,17,-21,4,11,-9,7,7,-3,5,-5,-2,6,1,5,4,10,4,-5,,,,,
,-34,,12,-5,-1,-3,-12,2,,-7,4,12,9,9,6,-13,1,6,,,,,
,-122,22,-2,-4,-13,-1,-6,-10,8,1,8,-4,-6,-4,2,-3,3,3,,,,,
,77,-22,-6,-3,15,6,4,4,-8,7,,1,2,-3,-1,8,,2,,,,,
,173,-13,-10,1,-5,-7,-4,-2,-4,4,-3,-4,-6,8,-1,-12,-2,-3,,,,,
,-245,4,13,-3,2,7,3,2,-5,-15,-1,5,-1,-8,-4,-3,1,-7,,,,,
,49,13,-7,-5,3,-17,-3,-1,-4,-1,2,,,,7,15,-5,8,,,,,
,12,-1,4,-4,-12,-5,4,,5,9,-8,-8,-5,1,-12,-2,-5,-6,,,,,
,1704,-12,-12,10,4,15,5,5,-8,14,-5,,2,2,5,4,7,-7,,,,,
,-1699,5,-2,4,5,-10,1,-2,3,-18,7,-2,,5,,-9,-4,12,,,,,
,194,4,22,5,14,6,1,-3,18,14,12,10,-4,-10,-2,-6,7,-6,,,,,
,-275,-30,3,3,-12,7,,-1,3,-1,-20,-15,2,2,-3,-1,3,-1,,,,,
,36,20,-5,10,,-3,-9,8,7,-2,-4,13,-9,5,4,19,-3,9,,,,,
,103,-20,-16,-26,-3,2,5,-5,2,-8,,-4,10,17,2,6,7,-8,,,,,
,-76,21,-5,6,-11,-1,-9,-4,-18,-8,16,-1,6,-5,1,-12,-2,-5,,,,,
,888,-21,2,9,-1,-8,-3,-1,-1,5,9,-1,-11,-5,-2,-12,-10,-5,,,,,
,-902,4,4,-4,2,12,,11,8,2,-3,-1,-2,-1,-6,-4,8,12,,,,,
,-4,-13,4,-17,2,-2,1,-10,-6,1,-10,-7,6,-6,-7,11,5,-2,,,,,
,1001,,-55413,-55443,-55478,-55520,-55423,-55460,-55498,-55518,-55494,-55528,-55557,-55584,-55479,-55510,-55587,-55551,,,,,
,-934,-10,-222809,-222902,-223161,-223282,-222829,-223017,-223179,-223195,-223186,-223332,-223463,-223409,-223039,-223230,-223488,-223332,,,,,
,58,21,-55972,-56015,-56086,-56115,-55984,-56063,-56087,-56094,-56097,-56138,-56174,-56127,-56043,-56108,-56155,-56132,,,,,
,-199,-26,-7,6,4,-3,9,-13,,6,4,-10,6,13,2,13,1,11,,,,,
,103,-5,-1,-13,-9,-9,-13,4,-6,1,-1,-3,6,-4,11,1,4,3,,,,,
,14,,-6,-8,17,10,-4,4,-2,-2,-7,-9,-7,-1,-3,-1,-5,-3,,,,,
,392,20,2,2,1,15,4,3,-9,,11,6,1,-13,-8,-3,1,-7,,,,,
,-391,-20,16,9,-4,1,5,6,,3,-7,-5,8,9,4,-11,,,,,,,
,103,20,7,4,-11,1,6,6,5,5,2,1,-5,2,3,10,-5,-3,,,,,
,1670,-19,-19,-4,9,-15,-3,-15,9,-3,7,5,-9,-2,-4,-11,,-3,,,,,
,-79,34,6,12,2,-3,1,8,-5,-5,2,14,6,5,3,-6,-10,5,,,,,
,-1796,-37,-8,-2,-7,1,-1,,-9,1,8,-10,11,9,4,18,5,,,,,,
,297,-7,10,-3,-9,-8,-2,-5,7,-3,-9,,-18,-2,11,11,6,2,,,,,
,7390,8,-4,-10,9,8,5,2,-6,3,2,10,1,-15,-5,-11,8,-11,,,,,
,-3903,2,-9,-7,3,-1,-16,2,6,-1,,5,25,4,-13,-10,5,-2,,,,,
,-3197,1,5,7,-6,-8,-3,-9,8,3,-1,-3,-10,2,-5,5,-4,8,,,,,
,35,-3,-2,8,-9,2,3,2,-8,10,-7,-4,-8,-3,2,7,-3,-7,,,,,
,-532,-33,10,-4,18,6,1,4,12,-10,-6,-5,6,5,1,-21,-5,-9,,,,,
,423,24,6,4,8,8,2,,5,-2,25,-10,2,-3,11,16,14,17,,,,,
,-483,1,-10,5,-11,-8,-2,-3,-10,-2,5,-1,1,3,1,-4,2,4,,,,,
,102,-20,-12,2,-10,-6,-1,4,-7,-6,-23,16,-5,-3,,-1,-4,-9,,,,,
,22,-13,24,5,12,8,13,19,12,12,3,1,-3,-3,-5,-7,-7,5,,,,,
,-20,8,-2,-10,-4,-9,-3,-1,-5,-4,7,1,3,11,-2,12,8,7,,,,,
,676,-8,-8,-6,-6,5,3,-25,9,-8,,-5,-1,2,-1,-7,-5,-2,,,,,
,-801,13,-5,2,11,-3,3,8,3,5,-12,-7,,-1,-6,3,-14,-11,,,,,
,-5,-13,-1,2,-5,-7,-1,-10,-7,-8,7,7,-3,-12,,-11,-2,5,,,,,
,217,4,1,7,-6,20,3,12,-2,3,9,-1,3,-5,3,-5,19,,,,,,
,-198,9,-4,-8,1,-10,-3,,-6,12,1,-2,12,7,-4,6,14,9,,,,,
,121,-32,1,-7,-5,-8,-2,-10,-9,-9,-2,1,3,6,7,5,-10,-16,,,,,
,1284,-3,5,12,14,12,,15,3,6,-3,,-7,-5,11,,-4,1,,,,,
,-1256,3,11,-5,-5,9,-2,-2,14,-1,-11,-6,,,,10,-8,2,,,,,
,16,10,-6,-6,-6,-11,-4,-1,-7,,-2,5,-5,5,-4,8,2,9,,,,,
,10,-10,-9,6,6,-11,7,-4,-12,2,-2,1,-10,-17,-2,-4,10,-9,,,,,
,-74,-3,2,-4,12,6,-3,-1,6,10,-4,-1,1,-5,-10,-9,1,,,,,,
,-154,-13,-12,-10,-4,-6,-5,-6,-7,-7,-5,-13,9,7,1,-3,-17,1,,,,,
,75,4,19,2,-9,11,6,-2,6,-1,12,-3,-4,6,2,-6,-5,-1,,,,,
,-27,13,10,5,-7,-4,,3,-5,-17,10,3,-9,-3,10,6,9,9,,,,,
,824,-13,-10,8,6,7,-5,-2,4,-2,-5,11,17,11,2,22,9,1,,,,,
,-998,13,,4,17,10,11,4,10,23,-12,1,5,-11,-12,-9,3,-5,,,,,
,8,-14,,5,-8,-8,-3,,1,-3,19,10,-2,9,2,-1,-4,6,,,,,
,81,1,-6,-2,-7,-9,-2,3,-6,4,15,,-5,4,3,-2,-6,3,,,,,
,4965,-1,-1,-10,1,9,2,2,-3,-3,-30,-16,-17,-18,-3,-5,2,-13,,,,,
,-3834,-12,5,-8,1,6,,8,3,-7,-9,-16,,-1,-12,-3,-13,-4,,,,,
,-1111,-5,9,8,2,-13,-7,-7,3,1,5,8,3,6,12,8,8,10,,,,,
,619,-1,3,6,-4,,-8,-8,1,17,1,4,-1,5,-14,7,-2,-7,,,,,
,-637,-3,-17,-7,-10,-3,7,-6,-6,-12,-3,17,15,-13,13,-14,3,5,,,,,
,3,-10,13,7,2,-2,-6,4,-7,-6,7,-3,-2,10,-3,2,-3,-6,,,,,
,-90,2,-1,5,6,2,-5,-3,9,9,9,-2,2,16,2,9,13,5,,,,,
,-57,8,-19,-11,-6,-10,13,3,-3,-13,-9,-5,-10,-9,-14,-13,-3,12,,,,,
,1543,-8,3,12,-3,-2,-1,-2,1,-6,10,-3,14,-2,11,-2,,-13,,,,,
,-1411,,1,11,-9,8,,4,7,1,6,7,-1,-6,17,16,1,14,,,,,
,-82,-18,9,-23,8,7,-5,8,,,-7,-2,-4,-6,-9,-17,2,-11,,,,,
,81,-4,16,7,8,5,5,-3,-4,5,2,-4,-9,7,-2,11,-3,-5,,,,,
,52,21,-9,-1,3,-11,5,-1,-3,10,2,10,3,5,-6,2,-3,4,,,,,
,-80,1,-18,-5,-11,-3,-7,-13,2,-8,-14,-18,-5,-2,-2,1,1,-2,,,,,
,41,-22,-3,6,4,7,,9,-5,-2,8,-1,3,-11,5,-2,14,4,,,,,
,-192,4,8,-4,8,-3,9,13,-2,18,10,-2,6,8,,7,-7,5,,,,,
,607,-1,8,-7,-12,3,5,-13,14,-2,-14,5,-6,8,2,-21,-14,-1,,,,,
,-337,4,,2,4,-13,-8,1,-11,3,1,12,4,5,1,12,16,1,,,,,
,-42,-17,-5,5,13,6,-6,11,-3,-19,-2,-3,,-2,2,1,-9,-7,,,,,
,-86,1,-5,-5,-7,-8,-8,-11,-1,2,-1,-5,1,-14,-7,-13,-5,-7,,,,,
,201,12,8,6,-7,5,2,4,-1,3,4,16,-11,-4,6,9,4,1,,,,,
,-193,,1,-9,4,17,8,1,9,-15,7,,14,7,-4,10,6,10,,,,,
,78,-12,-1,2,-4,2,1,1,,10,,-19,-7,-3,3,-8,-15,-1,,,,,
,-200,,-8,-2,9,-22,1,-3,-5,17,3,7,-3,1,-4,-3,-3,-6,,,,,
,110,-14,11,7,1,8,1,8,6,-11,-10,-5,12,4,-11,16,-4,,,,,,
,79,-6,-2,-2,4,-1,5,-7,-1,-5,2,10,7,3,14,-4,11,10,,,,,
,148,,-10,-3,-7,-1,-4,-8,-10,8,10,-4,-15,-2,1,-16,10,-7,,,,,
,203,,-2,3,-7,3,-5,-1,-5,-9,-21,-8,10,12,7,14,-1,1,,,,,
,-443,-30,2,1,4,2,-7,-3,11,-5,8,-5,5,-5,-7,4,-4,8,,,,,
,918,-3,9,-2,1,1,1,7,-3,-1,5,2,-15,-10,2,-6,-9,1,,,,,
,-994,33,-8,-1,9,9,10,,2,3,-3,10,-6,7,-2,,9,4,,,,,
,56,-35,8,8,,1,-8,6,-2,11,-3,3,3,,-3,-9,7,,,,,,
,-82,37,1,6,3,-11,-9,5,-3,-13,6,6,12,8,,4,-3,-15,,,,,
,-72,-35,-4,-4,-8,14,9,4,3,8,3,-7,-4,-17,2,-8,6,5,,,,,
,257,-20,-1,-8,-12,-10,2,-7,5,-4,-12,4,-12,-13,-9,6,-7,-12,,,,,
,-8,11,-3,-16,11,-4,9,-6,-4,,7,,5,7,-15,-1,-4,-6,,,,,
,213,10,-3,-4,-8,-3,-8,-4,-8,-7,5,-12,1,8,8,-4,2,4,,,,,
,-294,-21,-1,24,4,2,1,6,17,-3,-3,-6,-11,1,11,-3,-7,5,,,,,
,-28,-11,6,1,3,,6,-2,4,16,3,10,6,-6,4,5,-9,-3,,,,,
,-70,9,7,-12,2,9,-5,-4,-8,-3,-4,-3,11,5,-1,17,11,5,,,,,
,29,3,4,,5,4,,-1,-3,-2,14,5,8,22,-1,-4,4,2,,,,,
,718,4,-11,-1,-5,-23,-2,-2,2,-1,-15,2,-2,-7,15,-16,4,-9,,,,,
,-631,-17,5,13,6,8,-1,,,1,-2,-4,-4,-12,-9,3,-1,2,,,,,
,640,16,1,-3,-8,4,,-5,-7,,-6,-1,-5,4,-2,5,-7,2,,,,,
,-601,-14,-3,-3,1,-9,-8,7,-1,-1,10,-3,8,8,4,6,15,-3,,,,,
,1882,8,-8,1,2,5,13,2,11,-1,-3,-5,-9,-5,2,-1,-6,5,,,,,
,-1914,-7,-1,-4,9,3,-2,2,,6,,4,6,2,1,-3,-4,-1,,,,,
,-181,-21,7,2,-9,11,-3,6,7,17,5,14,-2,2,,11,-5,24,,,,,
,2047,19,1,7,-10,-12,1,13,-14,-8,-7,,-1,-4,-10,-8,,-12,,,,,
,-1918,-8,7,7,-10,-5,8,-17,3,-7,7,-6,2,4,2,-9,1,-15,,,,,
,12133,-23,-6,-6,10,5,15,4,6,,-14,-6,-6,-10,1,-5,-7,-2,,,,,
,-3902,11,-4,-3,8,3,-11,-7,-1,-1,11,4,10,-4,9,11,-5,10,,,,,
,-3905,-10,8,1,6,3,-6,13,-4,9,4,1,7,12,-4,3,15,2,,,,,
,-3898,14,,-4,-9,-5,-3,3,2,-8,-7,5,-7,-6,-14,-4,1,-3,,,,,
,1344,-4,-10,9,-2,5,-4,-13,-3,-8,9,-1,-3,-1,-2,1,-3,-2,,,,,
,-884,-5,6,-20,-2,-3,-9,-8,4,-6,-12,4,-5,-5,3,10,3,10,,,,,
,-876,5,-1,13,1,1,5,5,2,-2,10,5,7,4,8,-4,9,8,,,,,
,-22,-11,10,6,3,,20,16,-12,3,-1,-20,-3,-7,-5,-4,-9,-6,,,,,
,223,-22,-8,-1,1,1,-16,2,9,2,-7,-1,,-5,1,-11,1,-9,,,,,
,-244,23,-13,-7,6,3,-14,-3,6,5,6,-5,6,14,-1,7,1,-12,,,,,
,4,-13,9,1,-3,-5,15,-14,-1,9,5,5,-14,-6,2,-12,-5,9,,,,,
,285,-7,1,3,-4,-10,-5,2,-2,-9,-8,,-3,-1,5,12,7,10,,,,,
,-407,-2,2,-5,2,,-5,2,-1,-6,-2,10,6,13,-4,16,-3,4,,,,,
,107,-9,3,4,3,3,2,8,3,11,-5,,-7,1,-5,-5,7,-9,,,,,
,2,11,-11,-1,-1,9,3,5,3,-8,4,-8,-12,-12,5,-6,1,-11,,,,,
,88,,12,2,6,12,10,,-8,7,,-2,20,-1,10,-10,-3,3,,,,,
,-21,,-4,3,-9,-4,4,-10,4,6,-5,15,,,,-7,-7,4,,,,,
,88,-11,4,,-6,2,-18,-8,-8,9,5,5,,7,-11,10,8,2,,,,,
,-20,11,1,1,4,-11,-2,4,3,-12,-4,-9,,4,4,1,-11,-1,,,,,
,-225,-31,-5,-6,5,-2,13,-2,4,-4,1,-9,5,-8,-5,1,-11,8,,,,,
,-2,19,5,,3,-7,22,2,10,20,12,,3,6,8,1,14,-1,,,,,
,80,1,-6,6,2,3,-17,-7,-8,-4,-9,6,-11,-5,-12,-4,,3,,,,,
,715,-20,9,-10,10,7,-13,14,-7,-24,,-1,5,6,17,4,-2,-9,,,,,
,-762,1,-4,10,-19,,23,4,10,9,,1,5,-1,1,12,-14,4,,,,,
,201,-7,-5,2,,-1,-10,1,15,-1,-1,6,-7,-8,-2,-13,5,5,,,,,
,-211,-7,12,-6,2,5,-10,-6,-17,-6,-2,-1,-9,,-1,,6,-3,,,,,
,945,2,-4,3,3,-7,5,-11,-8,15,-4,2,-1,-7,-4,-4,1,-6,,,,,
,-181,-1,-9,-9,-1,-7,-10,-6,1,-15,-11,-5,-2,8,-1,,-5,-7,,,,,
,-468,1,-4,-6,-14,8,9,8,-3,3,16,-5,-5,,-18,5,-6,-3,,,,,
,1294,,17,1,8,4,5,,2,21,6,6,3,3,,5,13,4,,,,,
,-1089,-4,,12,-5,-5,-7,-2,4,-1,3,4,22,1,14,5,8,15,,,,,
,3243,15,-1,-3,1,3,3,4,-12,-7,-4,-16,1,-12,-9,-8,-15,-9,,,,,
,-2021,-8,-17,6,12,3,3,-15,10,-13,7,-8,-1,4,-4,-10,4,-7,,,,,
,147,2,10,7,-1,1,5,5,-6,-3,-5,9,-6,,9,2,6,4,,,,,
,-1880,-3,6,-20,,6,-7,6,-5,4,-7,5,-9,10,8,1,5,2,,,,,
,348,12,5,-1,,-7,12,-11,13,-4,-8,-10,-10,-3,-9,-9,-1,-10,,,,,
,-257,-46,-10,1,3,-4,-6,11,-8,5,5,10,17,-2,-3,2,-10,5,,,,,
,11,1,55411,55441,55482,55512,55432,55458,55488,55509,55497,55544,55565,55563,55489,55535,55567,55552,,,,,
,-260,,222811,222932,223145,223286,222830,223034,223199,223209,223185,223346,223463,223404,223062,223225,223486,223354,,,,,
,-4,,55972,56010,56096,56120,55974,56057,56092,56072,56097,56135,56155,56134,56030,56096,56155,56108,,,,,
,130,9,17,4,,-7,1,,-2,8,-6,1,4,4,2,-5,11,3,,,,,
,66,-8,12,-3,5,-1,5,-6,-1,10,6,-1,5,6,-13,-4,13,10,,,,,
,4416,,-20,-10,-1,9,-5,,9,3,20,5,,7,3,14,-12,3,,,,,
,-3885,-20,1,-5,-2,11,-5,5,-12,-9,-9,-13,-7,-13,-4,5,-3,-7,,,,,
