Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Pz (uV),P4 (uV),O1 (uV),O2 (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,2029,-11,-12,-9,-20,-13,-1,-15,-13,-3,-5,-16,-12,-20,-10,-1,-7,,,,,,
,-280,-3,9,,13,7,8,3,2,8,-2,3,4,10,-7,23,7,-3,,,,,
,-1122,14,23,19,10,18,11,17,20,7,18,15,21,15,22,5,22,-7,,,,,
,1211,-1,-15,7,4,-5,5,-2,7,-4,-1,-3,-3,-10,-11,-15,-8,4,,,,,
,-1483,1,-5,-7,-3,6,-1,2,-5,8,-10,6,-1,-3,4,11,-4,5,,,,,
,320,-27,11,10,13,5,2,5,-5,16,11,-2,3,12,18,12,3,1,,,,,
,-31,21,2,5,-8,-5,-1,6,-3,-15,6,-2,3,5,-6,2,7,-18,,,,,
,-380,-27,-6,4,-4,11,5,3,8,11,14,4,10,-5,,5,7,16,,,,,
,1089,19,9,-14,15,3,1,-3,11,4,-7,6,-2,-1,15,2,-2,7,,,,,
,-543,-17,16,8,-1,-3,1,13,-7,-12,-7,3,-2,8,1,-4,-3,-4,,,,,
,184,,-5,7,-3,-17,-10,-10,4,1,-16,3,-1,5,-8,-5,-10,4,,,,,
,-743,,-13,,-2,3,-4,-1,2,-6,-5,-1,-18,-9,-8,-19,,-4,,,,,
,431,17,-12,-15,-13,-9,-6,-15,-8,-2,-3,-21,3,-12,-9,-19,-5,-8,,,,,
,86,-30,-25,-10,-19,-21,-7,-19,-17,-13,-4,-20,-13,-9,-8,-4,-18,10,,,,,
,-428,3,35,5,22,16,19,21,12,3,21,23,15,6,13,17,26,-5,,,,,
,-146,14,10,2,12,21,,-2,9,7,9,6,-2,16,,5,4,2,,,,,
,682,-1,-16,-6,-19,-29,-20,-11,-12,-5,-25,-15,-18,-11,-9,-2,-16,14,,,,,
,-444,-3,-11,-5,3,,6,2,-2,-2,-4,-3,7,-3,3,-4,-14,-4,,,,,
,-30,-13,-7,6,5,6,-2,-8,-5,-9,6,8,-1,,3,,8,-9,,,,,
,380,16,10,2,-13,-6,13,9,-4,13,5,-2,,-4,-11,-7,6,8,,,,,
,-109,-3,15,-6,13,18,3,10,19,9,9,7,6,-2,2,4,7,-4,,,,,
,-207,-10,-15,-1,-16,-17,-16,-3,-10,-3,-22,-3,-11,1,2,-7,-4,-10,,,,,
,3447,,-6,9,7,5,6,-2,-4,,7,1,5,1,12,3,-6,-1,,,,,
,-2810,-7,16,11,3,10,8,-8,9,2,27,3,21,6,10,10,2,3,,,,,
,-697,-5,-2,-7,-4,3,4,12,8,5,-6,-3,-12,-7,-12,6,8,10,,,,,
,-97,-6,-4,5,13,-5,1,9,-4,7,-11,10,1,-4,2,-3,5,-4,,,,,
,749,-3,-6,-18,-18,-12,-21,-17,-14,-30,-12,-9,-12,10,-5,-6,-8,-6,,,,,
,-808,,4,-2,8,5,17,4,10,7,12,11,17,16,8,11,,5,,,,,
,313,,-8,15,6,19,-1,6,2,11,7,-5,-2,-12,-8,-10,-5,,,,,,
,-545,,21,7,-2,7,,16,8,3,-2,9,7,7,11,13,17,-6,,,,,
,245,-13,-2,-16,-2,-16,-18,-12,-11,8,-14,-6,-6,-2,-19,-2,-4,9,,,,,
,35,3,-9,5,5,3,5,-6,8,6,9,-5,5,-5,10,1,15,21,,,,,
,732,10,9,4,12,-9,15,3,1,12,3,14,-7,5,13,12,-10,-7,,,,,
,626,5,-8,-10,-16,-14,-10,-12,-15,-26,-13,-6,-4,-8,-12,-10,-18,-21,,,,,
,-1572,-31,8,-1,-6,8,-4,5,15,-4,-4,-11,-2,-12,-6,-1,-2,-7,,,,,
,506,17,2,6,7,21,-1,-5,-19,-4,8,8,9,5,2,-3,-3,13,,,,,
,1655,-21,-8,1,6,3,26,13,-5,,-6,13,-3,9,8,9,16,-2,,,,,
,-2346,17,3,-1,1,-21,-6,9,17,-7,2,1,,-3,-5,-2,-5,7,,,,,
,594,,-14,-23,-11,-27,-24,-29,-12,-15,-19,-20,-22,-24,-15,-31,-16,-1,,,,,
,1343,,13,8,6,24,16,-3,18,24,7,8,14,11,18,19,6,-5,,,,,
,-1490,-13,1,,10,24,-2,-4,-5,9,23,-8,7,12,13,8,4,-4,,,,,
,5040,13,-11,,-16,-19,-6,7,-18,-20,-8,-4,-6,,-18,-2,,-2,,,,,
,-1279,-22,9,14,9,15,7,18,9,19,13,-8,7,8,,6,,3,,,,,
,-3503,18,-9,3,-4,6,,5,16,-6,6,13,12,5,10,-12,10,2,,,,,
,-1019,-13,3,-4,3,-22,-1,-16,-15,4,-1,-4,-16,-15,-10,-5,,-2,,,,,
,-56,-9,12,16,12,3,5,6,15,10,-3,13,16,-2,6,7,10,6,,,,,
,328,9,-14,-18,-9,-2,-8,-3,-12,-21,-17,-12,-1,10,-9,3,-19,-6,,,,,
,-235,,10,1,-4,-20,-2,-9,-10,-4,-15,-17,-13,-15,-1,4,3,6,,,,,
,796,6,-5,-5,,7,-4,2,-3,-6,7,4,-18,-10,4,-9,-7,-3,,,,,
,-407,-6,10,3,15,27,4,19,24,10,8,12,,5,3,-4,-1,,,,,,
,-455,-9,14,21,11,14,19,23,4,31,15,10,28,19,-2,20,15,-13,,,,,
,-7,,-31,-16,-25,-17,-4,-26,-16,-21,-16,-12,-6,-7,5,-4,-8,3,,,,,
,-47,-1,-1,-8,-14,-8,-24,-17,1,-10,-2,-10,-12,1,-3,-10,5,-2,,,,,
,267,,-7,-7,-6,-16,-1,-3,-16,-10,4,6,-2,-11,-4,-15,-13,11,,,,,
,-234,-16,15,7,23,9,15,12,13,8,18,7,10,7,9,8,,7,,,,100,
,503,-4,,-11,-14,-3,-4,-8,-5,5,-17,-8,-8,-5,-19,-6,5,3,,,,-100,
,610,10,2,11,4,10,-12,11,3,,-7,-1,,10,1,2,-2,-13,,,,,
,-392,-10,-1,8,-5,3,-1,-4,8,1,10,,17,-5,,1,3,6,,,,,
,1042,,12,-5,13,-8,10,17,2,10,3,12,,6,13,4,13,-6,,,,,
,1377,1,2,1,8,-12,5,-5,-11,-13,2,4,-10,,-5,9,-7,1,,,,,
,-2394,36,3,6,-10,2,10,1,-11,2,5,-2,6,2,,-9,3,2,,,,,
,378,-48,-7,6,19,20,8,7,14,17,8,9,9,10,,8,8,3,,,,,
,126,11,-20,-9,-13,-7,4,-16,5,-4,-6,1,-5,-8,5,-7,3,-5,,,,,
,711,,-6,-17,-8,3,-12,-11,-1,-18,-14,-10,-19,-11,-4,12,-21,-2,,,,,
,-817,1,2,17,11,6,-10,3,2,7,10,-8,2,11,-4,5,2,2,,,,,
,-350,-31,23,13,-5,-9,5,2,-8,8,-14,10,4,7,3,3,2,,,,,,
,615,19,4,-8,-9,-3,-7,1,1,-10,2,7,13,-9,-4,-6,-4,5,,,,,
,380,2,-8,5,15,22,-6,1,3,5,11,-2,-10,-5,16,-9,10,2,,,,,
,2015,-19,10,8,5,11,11,20,21,17,10,4,11,10,9,19,16,8,,,,,
,-1921,18,3,-7,-8,-15,4,13,-1,7,1,1,7,2,-1,-9,-9,-5,,,,,
,-399,,-4,-16,-12,-14,3,-28,,-21,-16,4,-12,-4,-18,-3,-12,-8,,,,,
,-929,-22,-16,,,-24,-18,-15,-21,-10,-13,-22,-17,-15,2,-6,-1,5,,,,,
,94,-1,,3,13,20,6,11,3,,20,-10,18,7,5,-3,4,-2,,,,,
,638,-1,15,22,-1,26,9,19,15,10,8,23,16,13,13,13,-5,4,,,,,
,-51,-4,16,10,9,-4,14,2,4,15,,6,,-10,2,17,15,-15,,,,,
,288,6,-3,11,1,1,7,,1,12,,7,-7,12,5,-1,17,14,,,,,
,1249,,-22,-14,-7,-21,-25,-17,-5,-20,-3,-10,2,2,-22,-17,-20,4,,,,,
,-1852,,-8,-17,,4,,7,-6,-9,1,-7,-3,-5,-5,-3,-10,,,,,,
,9,-2,18,2,1,12,11,-3,,9,-4,14,3,14,-2,10,11,2,,,,,
,325,-8,2,14,-16,-8,-6,8,-5,8,-2,-4,2,1,10,-5,9,-3,,,,,
,392,,-5,-14,5,-7,-10,-7,-2,-13,5,-26,-20,-14,-5,-17,-18,-21,,,,,
,-693,-9,2,-8,4,15,-2,-5,7,,-12,10,-1,-15,-5,3,1,14,,,,,
,1033,-13,-24,-21,-27,-11,-6,-7,-14,-13,-18,-18,-7,-6,-11,-2,-14,6,,,,,
,-485,1,-4,8,7,-5,11,2,-5,,26,-4,9,6,17,4,-11,-10,,,,,
,2067,,11,7,19,8,-6,8,-5,5,3,-2,7,4,,-10,15,1,,,,,
,-2550,14,15,13,16,5,4,4,27,4,-8,24,1,16,,14,10,8,,,,,
,18,-14,-9,-6,-17,-13,-1,-7,7,6,-1,1,-1,-16,11,-1,-2,6,,,,,
,324,-1,-24,-10,1,1,5,1,-14,-7,-1,6,1,-10,-4,-1,-1,-9,,,,,
,268,1,18,,-1,9,-5,11,-6,-18,-2,-4,-13,16,-2,,-5,-16,,,,,
,-557,,21,23,5,6,6,5,2,22,4,,-3,8,5,2,17,5,,,,,
,-563,,14,8,20,19,13,2,12,6,12,10,16,4,21,12,13,10,,,,,
,-1,,-23,-17,-12,-10,-2,-7,-4,-18,-7,-2,-11,-9,-7,1,-11,5,,,,,
,862,-10,-19,-8,-23,-26,-14,-29,-22,-11,-14,-15,-24,-24,-24,-20,-25,-13,,,,,
,780,13,12,10,4,14,11,7,12,10,9,5,16,17,2,8,4,2,,,,,
,1772,-3,5,-1,6,,-1,13,,19,-3,14,17,-10,5,-12,10,15,,,,,
,-2293,,-19,-23,-2,-17,-11,-10,-14,-15,-13,-14,-1,-17,-9,-12,-10,-4,,,,,
,389,-30,24,7,-8,-2,-14,-4,2,-2,-6,-6,-6,26,5,11,-1,4,,,,,
,-534,,2,1,3,4,11,-5,15,2,22,10,-6,-5,-12,14,11,-11,,,,,
,640,17,-16,5,-2,7,-5,7,,3,-14,1,1,-4,3,-14,-12,1,,,,,
,-1487,,12,20,26,16,31,27,24,34,9,6,28,13,16,,21,-3,,,,,
,536,-17,5,,-5,7,,,-3,-5,-10,1,-9,-9,1,14,8,-10,,,,,
,-837,17,-9,-15,-15,-20,-23,-16,-19,-22,4,-11,-25,9,-7,5,3,13,,,,,
,377,-14,5,4,11,-1,18,-1,-3,18,21,11,7,8,2,2,-8,2,,,,,
,497,-3,-17,-19,-13,-13,-9,-12,1,-15,-8,-15,-14,-11,6,-10,-7,,,,,,
,-342,-14,9,6,-2,1,-15,4,-5,-20,-10,-9,6,2,-14,7,-8,-6,,,,,
,523,14,8,7,-5,10,8,,-3,-1,6,-1,12,-1,-8,-10,-10,-3,,,,,
,-281,-9,-19,-13,-2,-13,-5,-1,-12,-1,-11,3,-12,-14,5,5,9,2,,,,,
,-686,9,-2,-5,-9,6,-7,,5,-4,-9,2,-5,-1,-7,-11,-32,1,,,,,
,855,-13,14,15,20,13,15,8,15,19,23,11,18,9,20,9,26,-2,,,,,
,1566,13,4,5,20,2,5,14,11,2,6,-6,-2,14,,4,33,9,,,,,
,-1262,-13,6,-5,-13,-5,-4,-13,-9,,4,-1,4,-1,5,-5,-15,-1,,,,,
,-109,3,-6,-7,-11,-10,-16,-5,-7,-9,-11,11,-3,-16,-13,-14,-9,6,,,,,
,-186,-3,-2,12,,3,9,10,1,13,11,7,,6,4,18,3,3,,,,,
,-224,-14,7,2,11,12,6,-9,13,-5,-1,-4,4,3,,8,-2,-6,,,,,
,-24,-5,5,-3,4,5,1,14,7,22,5,3,,3,-3,-18,5,-5,,,,,
,-73,19,-4,7,-11,-7,-4,-1,-13,-8,-3,-11,1,-4,5,18,2,7,,,,,
,1366,,-15,-33,-26,-34,-27,-32,-18,-39,-23,-7,-18,-11,-6,-19,-18,-4,,,,,
,-933,-19,5,2,16,13,21,9,-10,12,,2,1,12,-2,7,5,-7,,,,,
,306,1,-17,2,-4,5,4,3,3,-6,6,-7,12,5,-1,-9,5,1,,,,,
,-813,-1,25,26,10,22,3,5,20,15,2,12,9,10,3,16,6,-6,,,,,
,-345,1,13,-2,-4,-3,-1,1,15,-10,2,-1,-1,-3,-2,4,,-2,,,,,
,166,5,-5,9,11,6,5,25,2,12,14,17,8,-3,9,-4,2,6,,,,,
,-354,-16,5,8,17,18,7,1,2,25,15,2,2,13,21,10,8,5,,,,,
,608,2,-8,-18,-33,-22,-14,-34,-14,-13,-16,-19,-22,-14,-25,-23,-17,3,,,,,
,197,-1,-20,-2,3,-17,-12,-6,-10,-15,-12,-7,-3,-11,-21,-2,1,-8,,,,,
,-13,8,-18,-10,-6,-8,-11,-1,-2,-9,-16,-15,,-7,2,3,-16,3,,,,,
,-78,-51,18,,14,14,16,19,6,17,14,8,3,10,17,10,5,-8,,,,,
,-499,-2,-4,10,-5,-1,3,-12,-3,-9,-5,4,-1,-6,-15,10,8,-1,,,,,
,532,3,2,2,,5,7,7,-1,1,-3,1,1,2,13,1,-11,13,,,,,
,594,44,-1,-11,-6,-4,-2,3,,3,4,2,,-3,-6,-17,10,6,,,,,
,-301,-2,2,21,8,8,,10,12,-5,11,,8,-3,-3,-5,1,-10,,,,,
,-42,-44,-1,-8,3,-10,-9,-13,-13,3,10,-1,-1,-7,-7,9,-1,-3,,,,,
,-608,-12,30,18,37,20,29,17,11,9,17,21,18,32,33,23,15,1,,,,,
,681,13,,-14,-3,-8,-10,3,11,3,-11,9,-10,3,13,-6,1,5,,,,,
,-1075,1,-21,-15,-26,-9,-12,-22,-14,-12,-26,-11,-7,-12,-35,-19,-33,-13,,,,,
,768,,3,8,-15,-9,-10,-12,-25,-15,-17,-20,-12,-22,-15,-10,8,11,,,,,
,350,-12,-10,-5,5,-6,-6,-7,5,8,-1,,-2,-4,20,,1,3,,,,,
,-527,-1,,1,7,4,14,28,29,10,17,8,15,5,5,8,-2,-5,,,,,
,1845,11,,-1,5,-7,5,4,-8,17,9,-10,-3,21,3,-4,14,1,,,,,
,-2062,-11,7,3,12,11,,,-5,1,4,14,-4,1,6,10,-2,2,,,,,
,566,11,-4,1,-9,2,3,-11,13,-19,-17,-14,,-6,-17,-8,-3,1,,,,,
,293,-10,-3,,-26,-12,-4,-10,1,,-2,-4,8,6,-5,-4,-1,-8,,,,,
,-1064,-16,4,-3,,5,4,2,-15,-1,6,4,-1,-17,2,-4,5,-2,,,,,
,207,12,-1,-16,2,9,-15,7,-13,-7,5,4,-15,-2,3,6,10,17,,,,,
,2698,4,-4,10,19,14,1,4,26,11,-2,2,2,24,-3,-2,-4,-4,,,,,
,-2560,4,9,22,3,-9,20,12,-10,,7,,18,1,1,7,15,-14,,,,,
,3425,-23,5,1,-12,2,2,,-8,-11,10,-8,,-15,-5,1,-15,3,,,,,
,-3197,-14,-21,-14,-18,-19,-28,-25,-16,-11,-25,-8,-21,-8,-16,-18,-17,5,,,,,
,617,-1,-2,-1,15,1,2,-7,10,6,2,16,8,14,15,9,5,-2,,,,,
,-919,14,7,-3,17,,16,19,13,,6,4,5,-9,10,9,,-5,,,,,
,131,-12,1,-4,-14,4,-18,4,,1,-3,4,-10,-1,5,7,4,-5,,,,,
,325,2,-1,1,4,9,2,-6,11,9,5,4,13,8,5,-7,7,,,,,,
,22,8,16,23,4,6,14,-5,-3,8,11,-2,9,6,-1,7,-4,15,,,,,
,464,2,7,1,-7,4,7,-5,-12,-2,-2,5,-5,-8,-6,-7,-8,7,,,,,
,-1033,-12,-1,-20,1,-15,-1,8,-3,-3,-7,-16,-6,-3,1,-4,-5,-4,,,,,
,-223,-19,-21,6,5,1,-4,8,-2,-2,-6,4,-3,1,-14,4,15,1,,,,,
,40,-1,-6,,9,-3,-1,-1,17,-9,10,10,10,14,15,-1,18,3,,,,,
,838,3,4,-24,-23,-14,-22,-22,-17,-7,-10,-17,-22,-12,-9,-5,-24,-7,,,,,
,-615,-2,12,17,11,27,28,27,14,11,10,11,14,-1,-4,9,13,2,,,,,
,205,21,-5,-4,-3,-7,-15,-5,-5,-4,-14,-14,-6,-8,-12,-15,-5,,,,,,
,-294,-21,17,11,-8,11,8,10,,13,11,9,2,19,21,1,10,-5,,,,,
,2122,1,-10,-12,-4,-13,-23,-12,-5,-17,-7,-1,-2,-18,-1,-1,-31,-1,,,,,
,-2720,7,7,-2,9,-7,2,-10,-1,2,4,-10,-6,-7,,7,-1,,,,,,
,1545,-19,-14,14,1,-3,12,6,13,8,-3,17,,6,6,4,,-1,,,,,
,-1063,,4,-6,-4,4,12,3,13,11,1,8,1,9,-5,-4,2,1,,,,,
,1065,12,,7,11,8,6,11,-8,-14,15,-12,17,5,19,4,15,11,,,,,
,371,-2,-19,-11,-8,-6,-12,-20,-18,-17,-28,-16,-15,-30,-30,-15,-33,-6,,,,,
,2139,4,7,-2,1,2,-8,5,-1,16,11,15,7,21,-5,11,20,-4,,,,,
,-3446,-14,18,17,9,-2,10,18,7,8,14,13,13,4,20,2,17,4,,,,,
,997,1,5,7,7,9,13,8,6,16,7,-13,8,5,18,5,1,-4,,,,,
,-417,-1,-3,-12,6,,3,-2,9,2,-3,9,,23,-13,3,12,5,,,,,
,1664,,-3,-4,-22,-6,-21,-11,-27,-21,-14,-8,-20,-8,-24,-6,-8,3,,,,,
,-2446,-18,2,3,-2,6,10,2,4,11,8,-2,3,-16,2,1,-9,-3,,,,,
,2223,-1,-33,-15,-11,-25,-19,-30,-2,-29,-23,-28,-14,-6,-10,-15,-25,-6,,,,,
,-1034,,12,11,17,15,12,2,13,10,3,15,7,6,-2,24,17,-8,,,,,
,-153,-1,3,9,1,3,-5,,-12,-6,5,5,14,-14,15,-2,-2,6,,,,,
,346,-11,1,-12,1,-8,5,17,5,9,-7,8,-3,-3,5,-17,12,1,,,,,
,198,12,1,1,-6,1,4,3,5,11,17,4,-2,-4,3,18,2,2,,,,,
,-1606,6,22,9,-1,12,1,1,-1,6,5,-6,-9,3,3,1,7,2,,,,,
,-480,-18,-13,-9,13,-7,-2,1,1,-1,1,8,3,11,1,-12,1,3,,,,,
,302,11,-13,-7,-2,-12,-9,-3,-7,-8,-17,,-4,6,-4,,-22,-5,,,,,
,59,-10,18,9,,4,15,-4,7,1,1,-4,10,1,-2,-2,3,-1,,,,,
,364,11,3,6,-7,27,-2,4,1,,5,5,7,-1,23,7,16,3,,,,,
,2402,,-30,-6,-26,-23,-30,-17,-27,-27,-10,-13,-26,-19,-40,-34,-21,-2,,,,,
,-2677,-1,21,12,25,12,29,10,32,15,8,-8,19,7,2,20,7,1,,,,,
,848,-8,6,2,15,7,5,13,13,-1,5,18,6,8,14,12,1,6,,,,,
,-21,-24,-4,-16,3,,-11,-7,-9,-4,-6,-5,-7,-2,-9,-11,11,-9,,,,,
,1472,2,2,7,-12,-1,7,-6,-13,5,3,-2,-5,3,-1,5,4,-3,,,,,
,-1821,11,-19,-15,-25,-15,-8,-5,,-10,-2,,6,-3,9,-6,-6,-1,,,,,
,-347,8,14,17,17,14,11,1,6,11,1,,-12,,8,-3,-5,-9,,,,,
,-100,-30,7,7,11,7,8,9,-4,15,-5,,11,,-3,,1,2,,,,,
,-136,-1,-16,-20,-19,-14,-5,1,-9,-5,1,-6,-5,-6,-12,8,-21,13,,,,,
,662,1,-2,10,,-5,-15,2,-5,4,-6,3,1,-9,3,-8,12,7,,,,,
,-355,-1,4,11,5,11,3,,15,9,14,15,10,20,16,28,23,-3,,,,,
,197,12,13,-17,3,-4,-13,-5,-11,-24,-4,-11,-10,-17,-25,-17,-13,-9,,,,,
,3405,,-3,2,2,5,7,-4,19,8,-1,4,12,10,11,-14,-2,-6,,,,,
,-3222,12,-9,-10,-13,-21,10,-1,-10,-9,-3,1,-15,5,-8,-13,-15,6,,,,,
,26,-23,-4,,8,10,2,7,1,12,5,4,-17,-2,13,20,4,-3,,,,,
,-753,1,5,-6,-3,-10,-10,-2,18,-6,1,-6,7,-10,-4,,-1,8,,,,,
,828,-1,5,18,-1,7,-1,5,-8,11,6,,18,,-1,3,9,-10,,,,,
,-299,1,11,15,18,5,8,5,-1,-6,1,1,12,12,20,18,7,-2,,,,,
,-157,-3,-21,-5,-6,-14,-7,-10,2,-5,-5,-1,-15,-6,-19,-13,5,-1,,,,,
,1127,2,-5,-30,-31,3,,-13,-18,-3,-5,-5,-10,-5,-13,-11,-13,8,,,,,
,-447,-18,14,-10,1,6,-8,5,-2,-11,6,2,-3,-8,-5,4,-5,3,,,,,
,999,17,19,23,42,21,11,11,20,17,9,13,15,21,22,9,26,,,,,,
,-2166,-30,-23,-12,-25,-23,-19,-8,-25,-18,-29,-12,-18,-24,-22,-15,-17,6,,,,,
,1399,32,23,14,13,13,19,5,12,15,18,10,8,20,14,17,-1,1,,,,,
,34,-35,-9,5,-1,-9,,-5,5,7,15,-7,-12,7,8,-1,-6,-2,,,,,
,702,4,-11,3,-4,3,9,-2,3,7,-14,-5,10,-3,-5,-10,,-8,,,,,
,-2074,,-8,3,6,-6,,5,2,-4,-4,-10,10,-5,-4,1,3,-2,,,,,
,100,-1,18,-5,1,3,-15,8,13,2,1,16,13,3,17,8,14,8,,,,,
,-74,1,11,5,9,6,10,-6,-9,-10,6,11,-7,2,-12,8,-1,4,,,,,
,879,-1,-7,-18,7,-2,5,-2,-14,-10,-1,-14,2,-9,4,-9,-18,3,,,,,
,-726,10,-19,-9,-23,-4,-9,-3,-4,-10,-18,-13,-14,-10,-10,-6,-10,-4,,,,,
,-146,-9,8,28,4,16,21,10,11,19,19,25,8,21,13,16,31,-5,,,,,
,889,,4,10,16,6,-6,20,15,9,-1,7,8,-1,13,-9,8,,,,,,
,112,1,-13,-19,-9,-13,-6,-15,-16,-10,-9,-13,-20,-7,4,-1,-18,4,,,,,
,-395,,6,-15,-4,-1,1,5,-9,-13,6,-11,5,17,-11,12,2,-1,,,,,
,362,-2,-8,6,-7,-18,-16,-8,8,9,6,6,,-13,-12,-9,-9,-5,,,,,
,-428,-2,1,2,20,12,-4,-7,,1,-5,,3,1,2,-11,-1,1,,,,,
,98,-30,6,9,-13,1,,,-1,-7,-18,-9,5,1,3,-3,1,-9,,,,,
,446,-2,-2,6,-15,-6,-2,-2,8,8,,2,-9,-9,6,6,-4,4,,,,,
,-679,4,10,-5,2,-8,4,-1,-7,,15,7,-11,-3,-12,9,1,7,,,,,
,704,11,8,1,3,15,17,16,5,7,4,11,10,10,2,-4,3,5,,,,,
,-834,-11,2,17,13,,4,5,6,7,4,-3,5,20,7,5,16,-2,,,,,
,1012,,3,-14,-3,-3,-3,-10,-1,-5,2,-7,6,-6,-1,5,-1,,,,,,
,-896,-1,5,12,17,26,17,31,3,20,19,25,14,4,25,10,14,,,,,,
,238,13,-8,-15,-19,-5,-10,-16,-1,-2,3,-6,1,-18,4,-8,-16,-11,,,,,
,246,-31,-8,-15,-9,-25,-28,-31,-22,-33,-22,-24,-19,-13,-27,-4,-10,6,,,,,
,545,19,-9,6,3,-3,12,3,-5,1,-16,-3,8,3,-9,-9,-2,11,,,,,
,-1289,-1,5,12,8,17,8,12,13,21,23,5,-6,1,21,-4,14,-6,,,,,
,459,-20,3,-19,-9,-1,12,1,1,-4,-7,-4,5,9,-13,7,-6,6,,,,,
,426,21,-11,4,-1,-14,-12,-2,-2,-7,-6,4,1,5,-15,-16,-13,-12,,,,,
,-892,-20,-18,5,-3,9,-13,-9,-5,7,-3,,-6,-2,11,2,3,-9,,,,,
,300,,19,5,13,13,19,21,22,5,12,18,17,11,16,22,18,9,,,,,
,-34,-13,24,7,10,11,9,9,9,-1,5,17,5,7,,6,8,-2,,,,,
,909,12,2,-7,-13,-13,-17,-5,-17,-1,-4,-18,-16,-6,-4,-6,-9,-1,,,,,
,-705,-10,-24,,-12,-9,-8,-20,-11,4,-1,-12,2,-8,-18,-4,-8,-1,,,,,
,947,,2,-8,,4,8,8,-2,3,-6,7,-3,,7,-7,6,11,,,,,
,-963,,5,8,18,8,3,-1,19,-8,3,-7,-2,-7,-7,8,3,-3,,,,,
,187,12,-2,12,3,-2,-7,3,6,-2,10,7,-5,6,10,4,-7,-1,,,,,
,-386,-12,-13,-11,-21,-4,1,-10,-21,-19,-15,-3,-1,-17,9,-5,-6,-2,,,,,
,469,1,-10,-2,-2,-15,-10,-15,-12,1,-18,-11,-11,-2,-9,-24,-14,-2,,,,,
,85,-21,15,-19,9,1,-5,6,-5,-5,1,-1,-10,7,-2,3,-8,-10,,,,,
,-100,21,,,,4,6,3,,,-2,-3,-1,-12,3,11,27,11,,,,,
,-419,-1,17,27,6,28,9,17,30,35,26,14,35,16,14,22,7,,,,,,
,4555,1,-28,-10,-11,-21,-21,-14,-19,-30,-14,-14,-18,4,-24,-17,-11,-4,,,,,
,-3381,-1,17,1,-4,8,6,10,4,11,5,6,-9,,2,12,-1,-1,,,,,
,-1437,-33,-3,-3,,-6,4,-16,3,-2,-13,-8,-2,-5,1,-16,-3,-2,,,,,
,391,2,13,-3,10,-13,2,-1,8,1,-2,-2,8,-2,13,-2,1,-3,,,,,
,-101,11,-8,-6,2,1,9,3,-3,,13,3,6,3,-9,-8,5,14,,,,,
,582,-1,4,8,5,14,5,24,5,-5,14,5,19,22,13,25,12,5,,,,,
,-209,-9,3,13,-3,-12,-5,-18,-3,-8,-5,-4,-13,-7,-14,-3,-9,-3,,,,,
,1067,27,-10,-8,-1,-1,-7,-12,2,8,7,3,-15,-17,-4,7,5,-4,,,,,
,-1576,-18,-5,-7,-1,,2,9,-24,13,-13,-4,7,-8,2,-18,-8,-4,,,,,
,714,2,,-5,-6,10,-7,-1,-4,-5,-4,7,-3,6,5,-6,-10,-9,,,,,
,-520,-21,4,,,-11,-6,-2,9,-12,-2,-12,13,5,-15,4,1,10,,,,,
,-58,19,17,18,31,9,21,18,12,22,15,27,8,15,19,18,26,10,,,,,
,-441,-30,-27,-7,-13,-15,-9,-26,-9,-17,-13,-13,-17,-21,-1,-19,-22,-4,,,,,
,19,-1,-2,-1,-23,-2,8,5,-6,2,,-3,1,-4,-13,-16,-12,3,,,,,
,728,18,9,5,-1,14,10,26,33,9,15,-9,10,14,-1,22,26,-2,,,,,
,-748,-17,-9,1,10,-4,-7,-13,-5,-9,4,7,-1,-1,10,3,-4,-1,,,,,
,1813,,20,2,4,5,-19,-5,-13,4,-8,2,-8,-9,-2,-9,-10,8,,,,,
,-590,-10,,-7,7,-1,23,9,-8,2,-1,16,20,18,-4,4,10,-9,,,,,
,-850,-2,-16,-4,-7,-9,-14,4,-2,-2,-15,-5,-11,-8,,-12,-8,5,,,,,
,20,12,17,16,6,-3,-2,-1,,,6,-10,,-11,-9,-3,11,-11,,,,,
,-625,-11,-20,-27,-25,-4,-5,-30,-7,-25,,-5,-2,-11,-2,-5,-8,,,,,,
,975,12,2,10,14,6,1,14,25,20,9,6,5,7,15,22,-5,3,,,,,
,73,-11,,-9,6,14,4,4,-18,6,-18,1,-17,-4,-1,-2,-4,-1,,,,,
,-107,,7,4,17,-8,2,2,-6,,-7,-9,9,1,1,-8,11,5,,,,,
,195,11,9,20,-10,-8,2,8,23,-3,13,2,2,7,-3,11,-2,-1,,,,,
,-516,-13,-24,-21,-22,-3,-7,-18,-10,,4,-5,-8,2,-12,-21,-6,8,,,,,
,-360,3,10,-17,-6,-4,-9,-17,,-2,-8,-12,-13,-12,-5,-3,7,-5,,,,,
,225,-1,-10,14,13,12,9,16,-4,-6,4,7,4,,2,15,-8,-13,,,,,
,-454,-22,33,18,5,11,20,15,,26,12,22,10,13,15,4,4,4,,,,,
,967,23,-8,-3,-2,-13,-10,-12,3,-16,-10,,-2,,-7,1,-13,-4,,,,,
